"ID","treatment","TrainSessionComboNum","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"15140B","conflict.yoked",4,3.05257357390724,0.550238563047953,0.0182341149847262,2.92240379247458,-0.358148886084136,-1.27237659056323,0.898169503726708,0.875087985857833,-0.238568404979316,1.71257639173811
"15140B","conflict.yoked",5,4.56773620385529,-2.64007163392501,-0.886335367081726,2.47533805690161,-0.235772533817203,-0.478756018327048,-1.46458335535654,-0.47893065897117,-1.12519694958545,-0.844080233844817
"15140B","conflict.yoked",6,2.24792479513118,0.118190183928705,1.81200322558406,2.90208171969392,0.251077347757187,0.0505563356685254,1.66298013352276,0.864085778898647,-0.163215458443739,0.887483490730663
"15140B","conflict.yoked",7,1.69405924508629,1.20234467644939,-0.400085289547117,-2.24356831275022,0.445978313753403,0.954562182421709,0.58876206651884,0.277733687751973,-0.853915684355822,0.568677346767655
"15140B","conflict.yoked",8,2.15539389427834,-3.40862098997952,0.820369992707186,-3.31984404785633,-1.11833168955406,1.34393184504701,-0.810317767295279,-0.23527748502195,0.0845353344121559,0.801496868834664
"15140B","conflict.yoked",9,1.56398178324823,1.42752049234305,-0.799654028102202,-2.20230396553736,0.0217857315606613,-0.515957039205273,0.460921333364414,0.328422508513699,1.42350645728596,-0.689723305810479
"15140C","standard.trained",1,4.28345675624421,1.53798195323174,0.560764069708089,-0.00449201217348019,-1.61264431665624,0.787156394534077,1.17158294939974,0.176726040597418,-1.9081387618206,1.59340278754093
"15140C","standard.trained",2,-1.18086222710465,-0.822925880809989,-0.177361136633082,-2.30003039638341,0.0246822175179902,-3.22558819870945,-2.03789642240824,-0.287179627538943,-0.621129507800095,1.8130728893246
"15140C","standard.trained",3,-1.79070230910279,0.569443640627506,-0.315153132626302,-1.17664378979882,2.55121495236513,-0.719845880306349,-0.754490228027197,-0.429461010308645,0.724405237849062,1.34333847349863
"15140C","standard.trained",4,-2.44317380012206,1.06256299024843,3.43429565612392,0.233855250663243,-0.176171907128272,-0.0861348997538942,-2.7306751523253,1.21686226858973,-0.394214736562972,-0.573482641719834
"15140C","standard.trained",5,-1.6505008365388,1.8492953695544,-1.08252095235674,-1.2163734689233,1.63506633938824,0.229896059421686,-1.21229438130623,-1.15247151255943,-0.656018594870148,0.898645585165717
"15140C","standard.trained",6,-3.4818805097298,0.114303176656543,-2.31674675077363,-1.09429409734006,0.0349796381837405,-0.566093302770259,-0.711291946252354,0.889436419624025,0.289104243763912,-0.373668208297399
"15140C","standard.trained",7,-2.02680136921754,1.25075134875097,3.36815828329905,0.22758500057457,-0.422842675903567,-1.07360420979621,-0.875235857869864,0.0532059896171341,-0.180837187443929,-0.0328998169751856
"15140C","standard.trained",8,-6.36031108328782,-2.10850325696762,-3.27766734432787,-0.413108320616201,-2.12651747217382,-1.06124153484679,-0.17051824767871,0.0838479598799561,-0.698379386807421,0.295780021703473
"15140C","standard.trained",9,-5.43996910482725,-2.12860834641479,-3.68347628718635,-1.33749184234633,-2.58697530879982,0.265235114969496,0.132041310536754,-0.49965289518508,-0.560530267593715,0.141597558316508
"15140D","standard.yoked",1,4.0261519785303,3.87235311186844,-2.8593331537878,-2.10599443191558,-0.173798779233175,-0.240526937251599,0.254933563599342,-0.123175130415046,-1.80029335668884,-0.403351845671494
"15140D","standard.yoked",2,2.98735600034966,0.90883073067222,-3.11899348099356,-1.86498443116512,0.538202009528941,-0.295188526330469,-0.0813180511897582,-0.506083713722904,-0.643639477052481,-1.16897675227108
"15140D","standard.yoked",3,1.16950868959917,0.182943284260366,-0.124635080494123,-1.52260507943586,1.49153191819291,-0.860830918995906,0.788189443918239,-0.0362581987353373,-0.333247360702494,0.489696014896337
"15140D","standard.yoked",4,-0.590674886656868,0.707711006255278,-0.615517909115053,-1.18518734221225,0.261103199470637,-1.52197153954695,-0.107624358672878,-0.152992337321535,-1.16782255849307,-0.0754511774810442
"15140D","standard.yoked",5,1.5791474971358,1.05984007205038,1.46722992709744,-0.899949447193722,0.48424026757589,0.187946232016896,0.666010874404333,-0.0976838064779962,-0.297823920056705,0.0328475859415003
"15140D","standard.yoked",6,1.52520270840566,-0.243406076087911,1.14265280610895,-1.04594637762062,0.668595344518134,0.362289063885848,1.65481002462504,-0.32314549403189,-0.236020995115363,-0.529939898156704
"15140D","standard.yoked",7,2.14832516141109,-1.45693814723702,1.09172452622303,3.23323596478976,1.62060373116994,-0.585088497460729,1.7477879203086,0.652035480172983,1.33513750681877,0.798513597201737
"15140D","standard.yoked",8,1.58068696442167,-1.86081640579648,1.79564568584614,-0.285995673125117,2.06916872666935,-0.213411048185966,2.01099503352454,0.77959255789998,0.723089326761041,-0.914420687901401
"15140D","standard.yoked",9,1.56245435614283,-1.32038824257262,-0.0113300047855057,-1.29004517745615,1.95675377282194,-2.07538405294418,1.69097001093228,0.782408420016931,-0.267421204240875,-0.186571847713762
"15141C","standard.trained",1,3.69643487876198,3.79630730610717,-1.32523722512761,0.75665598385196,-1.41731365083802,1.1206432589086,-0.557575358878499,0.172958396012149,0.96001079558358,0.309486929498666
"15141C","standard.trained",2,-1.43284571421886,0.665555183979029,0.650797306201283,-1.14881489987869,0.207458453975003,-2.04734261628864,-1.07213237777289,-0.856340955101414,-0.540756177583034,-0.163005957864033
"15141C","standard.trained",3,-0.212746715696878,0.479193060633088,2.97490651879027,-0.493144674950733,0.269679888995765,-0.676949950029778,-0.800349488501032,0.945418937625343,-0.145813180616343,-0.077425526376776
"15141C","standard.trained",4,-1.25350584358363,0.560431702002433,3.15198884378034,-0.206500992186732,0.771070004228775,-1.22047299365625,-0.451799295390322,0.102519088929173,-0.0520298634000469,0.21365755470339
"15141C","standard.trained",5,-2.77294324559818,1.00003989610995,0.299477142977188,-0.502642549161464,1.47175835852894,1.04570432853978,-0.705110385866439,-1.16781081402613,-0.615825524179133,0.661483074540117
"15141C","standard.trained",6,-2.13760257614399,0.691833978373915,2.39633150959055,0.021481204203033,1.2494770754814,-0.794051513764966,-0.504815544754969,-0.197636642371386,0.152665714302982,0.844581354098765
"15141C","standard.trained",7,-1.92113541500204,0.332166158734874,1.14962024761347,-0.638959548248517,2.2678032977363,-0.0176684344049892,-0.538678469206069,-1.0212829126172,-1.32192998255934,0.751100249486684
"15141C","standard.trained",8,-2.40096854764748,1.28591396198454,3.41234587595118,1.10273946775626,2.4467921612775,0.513511596526343,0.251236049711122,-1.50085928231229,0.0779376445959323,0.608646641626758
"15141C","standard.trained",9,-0.198794063794205,-0.75978378238048,-0.411866868571309,-1.46565794771556,2.17327493133109,-1.64232507786122,-0.317427236849585,0.232422922547567,-0.0682850670947893,0.644866558035028
"15141D","standard.yoked",1,3.46069833220156,3.58455737758282,-0.704125215770447,-2.0308094102263,-1.19807622440752,-0.00491978413449135,0.76208172013875,0.00431266135012511,-1.00713226521938,0.0934392014628298
"15141D","standard.yoked",2,3.53861099969107,-0.489021352225691,-2.26793052037099,-0.156565302576183,0.283393675769229,0.106531398818978,-1.18268644923817,-0.310644432197238,-0.896656270248037,-0.877118309670242
"15141D","standard.yoked",3,3.42193074819274,0.201076140000762,-0.659336050993206,1.52947471724684,0.620090307972732,0.414515740115418,0.432327915415961,0.522006029410257,-0.143639059362658,1.73339502092471
"15141D","standard.yoked",4,0.536540225812937,3.13318329262466,-0.168624008371014,-1.14905213334937,1.93373679581595,-1.23281931312787,1.14892221587546,-0.0851514707402085,2.7650031994896,-0.500841158049918
"15141D","standard.yoked",5,0.909803368820618,-0.66813358814685,-1.44360057603203,-0.0847008527754342,4.09632995291324,0.26614416491726,1.78528231462968,0.431455556150219,-0.584040693632411,-0.357377315948851
"15141D","standard.yoked",6,1.08920623842045,-0.431900183875267,-1.74120185410789,-0.769188653966259,2.60159528975717,0.791395402826774,0.85206809615993,0.194547031614677,-0.984583234068739,-0.604196300504935
"15141D","standard.yoked",7,1.69927942241521,2.4508397450388,-2.9943198480287,-1.64356912211492,2.56108482184061,-0.351063086529382,0.528741030574313,-0.305049692566428,1.41562195233175,-1.16795893115613
"15141D","standard.yoked",8,0.733690742851312,1.97082079537557,0.184718789490431,-0.661992009852682,1.19385656818957,1.01301497927959,1.38056039907512,-0.929635623085003,1.56516974000371,-2.03515032345403
"15141D","standard.yoked",9,3.40097603866997,-1.70564145586279,-0.154084025515488,2.22924436866358,0.364980943438732,1.04345324914995,-0.0696795733096958,0.33986289777222,0.820820329107667,0.515382451762402
"15142A","conflict.trained",1,3.37378625873799,3.97303500635298,-0.94878186448194,-1.51227180612266,-0.584922044655413,0.261135156774984,1.14887100675257,-0.410108967385909,-0.432786182521506,-1.33619930911367
"15142A","conflict.trained",2,-0.773610730536906,3.95286247839003,0.731623558101647,-1.76363170374896,-1.1726181406347,-2.58684927297651,-2.08547409104078,0.174616684209321,1.59046452964634,0.693415955163755
"15142A","conflict.trained",3,-3.64160202465373,1.36550979891795,-0.802111640854356,-0.571198956885874,2.17186595638603,-0.171799607671926,-0.754014230076423,-2.39574345417649,1.47421811746017,1.89691090947243
"15142A","conflict.trained",4,-4.14544089702273,0.420099525985007,0.509204279171768,-0.673262069100815,1.10625361227384,1.02387884359347,-1.38209584351635,-0.155395474958528,0.901591297811688,2.43602974748279
"15142A","conflict.trained",5,-8.33142464444162,-0.965084105262465,-3.30276845125154,1.80445137997407,1.99296900273198,2.49311468895925,3.5545110337089,-3.65064465652693,-0.965530254175176,1.08899392104045
"15142A","conflict.trained",6,-1.3135400424788,-0.929718559785433,-2.81823516631961,-1.04800454575069,3.41147897115107,1.07585025930899,-3.19793748591968,3.43247890630205,-0.773838407071398,0.981045527656444
"15142A","conflict.trained",7,-3.14112872700735,1.09470695802273,-1.4632056469944,-0.712829127773833,1.10457334977293,1.43972091082489,-2.32298216073958,3.14281793026244,0.49833295183693,0.560967618292673
"15142A","conflict.trained",8,-4.6110535816413,-0.893796910962915,-2.11011456638341,-0.137275596303614,-0.338513585297655,1.24438503035163,0.0820115348542766,2.89377189551699,0.492526812664567,-0.465859169919829
"15142A","conflict.trained",9,-2.80697467369481,0.424796724491943,2.18872934695545,0.392384176372279,-0.250500747233194,0.677951643767034,-0.50232377723747,1.53680793616764,-0.424572371097946,-1.16324925748941
"15142B","conflict.yoked",1,4.03622945159154,4.01191267145813,-0.667504286676343,-0.346358991975078,-1.73114598844311,0.203835644231214,1.33815276241633,0.192851511775769,1.49493638262454,0.744192460159786
"15142B","conflict.yoked",2,2.76537264977857,2.80944298444773,-2.37875593880845,2.86603999173895,0.306763143281901,1.33861107409089,-2.34074389083065,0.665362830351167,1.29310948080485,-1.67818358398994
"15142B","conflict.yoked",3,-2.68865890763922,0.812593388268704,-1.76503731141118,-1.05206410106772,0.991002566404302,-0.910319876304327,-2.33781408216825,-0.264290611755839,2.10266329733324,0.905653640551665
"15142B","conflict.yoked",4,-2.44910165327077,0.77130152741817,-3.1384624759988,0.113910860440609,3.82949555748814,1.57385204361691,-0.274204792893855,-0.449372038356141,0.236634187808916,0.366534217707429
"15142B","conflict.yoked",5,-1.20490860200981,-0.212649552288465,-3.23936330573113,-0.237484307181618,3.77527518359748,2.23066430397856,0.496387407243488,1.24690070283918,-1.0159593880862,-0.0378616033498089
"15142B","conflict.yoked",6,-0.569932592821604,2.38373901576175,1.25522400798063,0.319766906456509,2.52909063832688,1.32862378486325,1.04045936408979,2.08187464036075,-0.462389283603414,0.840604930464092
"15142B","conflict.yoked",7,-1.48478860195594,0.365564231368408,-0.209159861739353,-0.115826763888069,3.79842791774352,0.953589654698326,0.45512023544915,1.68673531146877,-0.19497204495309,1.29610743156919
"15142B","conflict.yoked",8,1.13508081307823,1.70652263075062,1.86036538488542,0.182941474790939,0.512053324140926,-0.516645932172261,0.647505339619009,1.03097189827968,1.20462037313975,-1.44087048132127
"15142B","conflict.yoked",9,-0.311239474966687,-0.0762413282380808,-2.54935037801375,-0.617989884719964,1.66739662440052,-0.584714837810038,0.604845981703553,0.774495905384285,-0.390521657205585,-0.699956375605963
"15142C","standard.trained",1,3.34841326472555,2.710874343996,-2.914100488382,-1.62492804953478,0.800577856717391,0.948908266213903,0.355455424860617,-0.309585945624395,-3.96665114018509,0.652936409213541
"15142C","standard.trained",2,-2.5597035596604,2.44612912819238,0.614999291371744,-0.950303464637862,0.0223547128160808,-0.734862580152831,-1.59330022334992,-0.676305616881028,2.07092905882128,-0.258185833784897
"15142C","standard.trained",3,-6.44791647509812,-0.877103717270166,-0.96405858865783,0.460814328422368,-1.56300032364453,0.347085750719208,0.763011729948968,-0.124377768624131,0.147849804202338,-0.0157627867068411
"15142C","standard.trained",4,-5.16495098455128,-0.0839511420290776,0.566164490956235,-0.0250444618915571,-1.33376883906495,0.72779141829009,-1.36596571031364,-0.374854698027904,-0.152025963648921,0.278535558649142
"15142C","standard.trained",5,-6.42043616509131,-0.736649422434943,-0.553915801307424,0.457280999092893,-0.455308320334374,0.162693816433084,-0.341635043005257,-0.868619155014509,0.239455138441737,1.01803265490752
"15142C","standard.trained",6,-7.65439229887508,-1.70723934987289,-1.90637563365189,0.275028859496856,-2.33814000073591,0.503129279742225,0.169003570479457,-0.0703162323209843,-0.0393157253325427,1.07250069703772
"15142C","standard.trained",7,-7.22055190616555,-1.49388059333726,-1.3617873979145,0.463257824528907,-2.2241527863577,0.0299212710292969,0.680630620453311,-0.228608149254017,-0.219295699183834,0.451838686986674
"15142C","standard.trained",8,-7.40887886447993,-1.90584893626962,-1.88544537495333,0.0999023668305603,-2.06755983295808,0.292584219631565,0.398381312451235,-0.602990267751898,-0.0228345807070012,1.13166727395056
"15142C","standard.trained",9,-5.10411606567967,-0.574758013130086,-2.09864773642947,-0.237495554590647,-2.67176996172278,-1.00012561874084,0.91955099062916,-0.760927501368255,-0.836589304289577,0.10283576366976
"15142D","standard.yoked",1,2.9432258789429,-1.67469234034694,2.57568614316236,-1.70354357035454,-1.48917076230354,1.24697119508241,-0.133332227102407,0.113220068242701,-0.310361254146321,0.351278678080797
"15142D","standard.yoked",2,2.10510843128852,-2.08770740902189,-1.91003776881705,0.25923376063506,1.09256897554951,0.627403629661433,-1.10278382297765,0.366909053075954,-0.191859038075521,-1.02166188491191
"15142D","standard.yoked",3,3.1438046708843,-1.29765736262931,-0.110784759261376,1.04364980211858,-0.251920922870797,0.262598469186116,0.42377465026417,0.542679033353918,0.519403154898127,1.96136353436589
"15142D","standard.yoked",4,3.63940392522834,-2.31450372425178,2.33760918822827,-1.67496381446107,-2.00981735289623,-1.47630558127228,0.00594907988914737,0.0168943258449883,-0.667695663176535,-0.796015270496206
"15142D","standard.yoked",5,3.67144015515205,-2.42631697873228,2.50019044105668,-1.4665967692739,-1.36678475259884,-4.41239708369813,0.931802620974286,0.43286764460664,-1.04153365644838,-0.90887943609466
"15142D","standard.yoked",6,1.86517286462504,-1.55447680212059,0.963801860773638,-1.79890785663451,-0.466379202515435,0.195240270082297,-0.0479481116559352,0.00548488646404282,0.176589460590772,0.109340939261821
"15142D","standard.yoked",7,1.57663007731246,-2.14138767513059,1.82981421389833,-1.70784964105736,0.359176770119843,0.527227212610533,0.117888822441554,0.0702826387701264,0.57536834331158,0.135889944518271
"15142D","standard.yoked",8,3.70867662955341,-1.80665058986684,1.02595413710274,-2.07201749158103,-0.85122489242994,-4.54235624302363,0.801882430931316,0.301197784061654,-1.39974606523935,-0.269854843867199
"15142D","standard.yoked",9,3.92305710287224,0.0197135548131857,-1.02310352222808,1.02999080882131,-1.19148147282382,0.71170760051768,-1.08555349496251,-0.513731728241412,-0.34600296918135,-0.0217916890475773
"15143A","conflict.trained",1,3.89105189234624,1.8871286885673,-2.51975614883016,1.76281951901819,-1.0695207824411,0.893557501323549,-1.49013721682874,-0.996178062792523,0.129070028213006,-1.30114522092147
"15143A","conflict.trained",2,-0.865327915945346,1.46477059093195,0.156115515107389,-1.74784119058272,0.734321939074269,0.0419969700283649,-0.802032150227294,-1.07393489094742,1.38518445064092,0.765801866153941
"15143A","conflict.trained",3,-4.21304568868977,0.431674876210831,1.42363167074495,0.539898077433157,1.1399967132893,-0.784186514633731,-0.696820612158461,-1.77322883408256,-0.26524723168451,0.572522602365779
"15143A","conflict.trained",4,-7.44198209847174,-0.882755407442218,-0.588384267556451,1.1309382495125,-2.50953687262877,-0.245745913013406,1.26771234029666,-0.76081673225309,-0.263526193827025,-0.0394702851364306
"15143A","conflict.trained",5,-5.03446455778296,1.1230203003859,0.891561428640041,0.961405500292401,0.298164006791388,0.168784365424938,0.376444772677564,-1.64703270445137,-0.614207252373727,-0.0358014530329344
"15143A","conflict.trained",6,-1.7244695179341,-0.338192800277296,-3.12952038602817,0.273114988633763,5.11703688502066,0.363666963966663,-1.90470771369706,1.54124719153565,-2.16901037003716,1.67086271011279
"15143A","conflict.trained",7,-3.6925539712686,-1.0876377082559,-2.7719230014157,-0.193362220598988,1.86769926299674,0.465037921102906,-0.368680587674978,2.79052032096131,-0.228410904338537,0.224646197880015
"15143A","conflict.trained",8,-4.67441434976209,-1.5395110380569,-3.37694374607274,-0.513398578740504,-0.600319700990322,-0.37640432630643,1.07078822208333,2.9672243491234,0.448629216099472,0.0897720847801749
"15143A","conflict.trained",9,0.813708232115309,-1.66426199659252,0.335050072756685,-1.40629061834204,1.77135764943867,-0.0507602579220053,0.572194864019125,0.333983828475542,0.622792565283385,-0.215489623629589
"15143B","conflict.yoked",1,4.78402393400581,4.17011430866202,-1.42286753471713,1.81674172743547,-1.78729012446678,1.0463300948467,0.572135473295892,0.224494229186866,1.00949173835861,1.60531626837298
"15143B","conflict.yoked",2,4.04042912515556,0.311194186704447,-0.643727422796362,5.428299949532,0.298821100781641,1.03643592793749,0.408766633304184,-0.25607453761789,-1.52674300488032,0.364546331415553
"15143B","conflict.yoked",3,1.96054895917531,-0.654686283637865,-1.54118224094689,3.11183599461542,1.21223850204993,0.491728317865476,-0.734843736057747,0.0648843327458499,0.632564998846206,-1.06061592501292
"15143B","conflict.yoked",4,1.2963171676916,-0.97285695823004,0.144075415830996,-0.613139061018276,1.33533489392463,-1.18572659270217,1.31904703259901,-0.0373202463466136,-1.11440700611144,-0.498090524922086
"15143B","conflict.yoked",5,0.885079679535831,0.0869333412974066,-0.10119193537704,0.208936697607623,2.82412621376706,-0.373289848923765,3.69747222032911,-0.681531333177251,-1.2841273814769,0.293814094360919
"15143B","conflict.yoked",6,0.573993075021097,0.579198429330295,-0.433508353181879,-0.956408944729005,2.26646541075532,0.878647461658318,1.59647007089184,0.569565459532371,0.150162145686746,0.0298021353610642
"15143B","conflict.yoked",7,1.88193033179676,-1.15401579123516,-1.24297604512019,-1.09655260573813,2.00744929645751,-1.60473488880953,0.774021139686498,0.0357182156213429,-1.09594558258187,-0.705100417773393
"15143B","conflict.yoked",8,3.71549686379257,-1.65228557521755,-0.59045276784171,4.63376278689216,-0.393492572569139,-1.21042197446906,-0.00467379308938671,-0.608769146084966,-0.209606825081979,-0.280261948845189
"15143B","conflict.yoked",9,3.97149218019347,-0.281399679641595,-1.54007930971975,2.49359220607642,-1.1807546339643,-2.7565084378066,-0.676009242222846,-0.0649394068440619,-0.425312087987173,0.0402413609270733
"15143C","standard.trained",1,2.85403810111957,1.48038127202801,1.75056019151904,-0.736876007815344,-0.888412289918403,0.858893056740281,0.962751190943898,-0.023430779370679,-2.43048767880289,0.235711471151244
"15143C","standard.trained",2,-1.40065659852886,2.24702609345116,-0.974369982395136,-1.50204740494991,0.51844131425499,0.484336943218859,-1.09901909860238,-1.02543959305034,0.330639057934882,-0.0291999097251639
"15143C","standard.trained",3,-3.96422797159806,0.018745690960396,1.78290420661834,0.338287491565825,1.50206694363449,0.0350391296496074,-1.03184277694192,-0.778810233516384,0.074875411891522,0.521067900846052
"15143C","standard.trained",4,-5.61889618731665,-0.725582676063596,-0.2994132969144,0.202472199604884,-1.37073505200475,-0.613738480760406,0.204586705615275,-0.499480336150202,0.553737439532697,-0.298282214752417
"15143C","standard.trained",5,-5.24188064959277,-0.213132573937626,-1.71665674228833,0.0926368406066839,0.356999975933509,-0.260218654934889,0.862979881597604,-2.0519361081203,-0.146987766878355,0.448627368121121
"15143C","standard.trained",6,-7.03548622024971,-1.2445670268246,-2.08099601386331,0.406017891496027,-1.51213108213911,0.0366494964419111,1.55697550354927,-1.24241472857491,-0.419355291996201,0.0748654223879657
"15143C","standard.trained",7,-5.76291814282065,-0.577173556653405,-1.11911439704306,-0.232095713311037,-0.256033070200109,-0.843392253950113,-0.903338340632163,-1.29388856506153,0.722713113733247,0.814092967148901
"15143C","standard.trained",8,-5.85034202151546,-2.00811513358763,-2.90686413842597,-0.512875209989532,-1.7011981796345,-0.778431453242325,0.598204497592843,0.0231674293568377,-0.820707710425284,0.141972799188481
"15143C","standard.trained",9,-5.67963649542662,-1.49214985021021,-1.17207402557709,-0.187706666944501,-2.04542281006271,-0.777873946297306,0.845556643198061,-0.981890311527493,-0.42512697989937,-0.170272243332349
"15143D","standard.yoked",1,3.90867327241978,4.18811228626216,-1.01201431826107,-1.9926139808575,-1.74882680354699,1.04545411772538,1.01616132666721,-0.174203421475806,-0.323211831066393,-0.705664177343028
"15143D","standard.yoked",2,3.99698926880117,1.30145607839768,-1.27089902734756,0.83167012039833,-0.810000459188074,0.690947712733272,0.112450567709793,0.0375216900798524,1.24341833810343,1.07290967148896
"15143D","standard.yoked",3,-0.28539667450568,-0.700268044366311,0.33666169357381,-0.678058771270555,1.946295764038,-1.49464962194011,1.30266964544502,0.321464846483608,0.398135573592556,0.230178285847724
"15143D","standard.yoked",4,3.89826403047397,-1.94681024580327,-0.221942510654119,3.26223523386638,0.12233743097387,-1.55774825857981,-0.207395096209066,0.12040432614009,-0.968457189272263,-0.118769275893816
"15143D","standard.yoked",5,2.67537561167788,-1.8811688327816,-1.1460587413177,3.16569322787276,1.58070603358657,0.173747869663426,-1.21199392452302,0.741685421361017,0.525618826466121,-1.38391334940462
"15143D","standard.yoked",6,2.68019664002489,-1.54153644216002,0.70275471288689,3.03880687771704,0.890713713886667,-0.893084421878988,1.75359716925972,0.850721498331236,1.36104762414037,1.848271454307
"15143D","standard.yoked",7,1.91830049118001,0.847216360698606,0.927864875140846,-1.51426949902062,0.166281186747687,0.261251468942224,0.311337546776879,0.00842637952418718,0.938636317550786,-0.3040197307274
"15143D","standard.yoked",8,2.67238918455013,-2.35607728893331,0.31697946806236,1.89059450603667,0.649990935003126,-0.869990716594761,0.935805951176247,1.23576917343066,1.61045506236144,1.26854281882009
"15143D","standard.yoked",9,4.01974533361997,-1.28578838011193,-0.947376777810471,1.25006561160725,-0.744757544447361,0.702446297622274,-0.652357618148619,-0.0044005488117908,0.169944325125672,1.39086963978348
"15144A","conflict.trained",1,4.02458518143197,3.29250056775613,-2.27974488209001,1.70358902932906,-0.767405384189299,1.03980480139133,0.384255958067069,-0.0736738041225411,-0.589089030986693,1.49926976371454
"15144A","conflict.trained",2,-1.65998635487475,2.05852883123077,2.8924016761772,0.1716699741012,0.790869891175671,-0.783114307660732,-0.925617292125407,0.134298704226173,1.23035577184201,0.115628230492502
"15144A","conflict.trained",3,-2.51108794883175,0.2608288157396,-0.273644704187619,-0.962105596336946,1.6712394876323,-1.63633655963111,-0.910149046238333,-1.39044627444943,-0.0588828971618533,1.75386643239589
"15144A","conflict.trained",4,-6.32562967562129,-0.845645131161421,-3.16614518731506,0.723791574852255,0.795819692250105,0.409504337929929,1.55036014516959,-1.97504245641474,-0.563203861991295,0.451690147972986
"15144A","conflict.trained",5,-6.11793274411558,-0.570774790512965,-1.73453880041579,0.133824001508966,-1.17132649559585,-0.685478021928547,0.931528449343089,-0.993724249548478,0.912993104596129,-0.364358765635058
"15144A","conflict.trained",6,-0.0799891236581958,2.23423083329058,0.648455210190772,0.0345081358655599,2.7338109219164,0.981807647852791,2.03007902952216,-1.83028747374137,1.357435343619,-1.89174238504938
"15144A","conflict.trained",7,-3.74377624582805,0.707012741444181,1.52927381608456,0.732835042042805,1.85549313293385,0.711526448714461,0.315876956508366,0.95276943152744,0.20947967364632,0.954188771578807
"15144A","conflict.trained",8,-6.06601356214852,-0.351928318266805,-0.721546833666318,1.31511085794871,-0.697481953740096,1.16633957475182,2.28635440826441,0.497405730548754,-0.298422072893352,-0.85778585948474
"15144A","conflict.trained",9,-6.20548322446307,-1.51066434290836,-1.61639700105211,0.521723196036052,-2.1738518477156,0.986140408981635,1.56717800097523,2.8876174079197,-0.270480134915718,-0.931283542141371
"15144B","conflict.yoked",1,4.7008931533774,3.03953580757021,-2.95843937559365,1.2375120410128,-1.79587248561656,1.2883338387875,-1.84616827710987,-0.690703403088806,-0.0700676533365663,-1.45691886741108
"15144B","conflict.yoked",2,2.96740393850326,-0.710102199541824,-2.5349630596461,-1.38172925655564,1.15756921351693,0.474558617925563,-0.418162570663865,0.212138982706383,-1.0847920378805,-0.415170438868228
"15144B","conflict.yoked",3,0.649600984653802,-1.34469982895437,-2.37696903126042,-1.29345534650569,2.8669953442742,0.626086571168051,-0.103569346657713,-0.211260005525177,-1.22622016292152,0.000433082560229513
"15144B","conflict.yoked",4,3.34863372756109,-0.299994252529949,1.20876371930441,0.477356435302196,-0.901652165059375,-2.86640922516978,1.02015739712936,0.377809966292971,-0.734820093416777,1.23916354639403
