"","143A-CA3-1","143A-DG-1","143B-CA1-1","143B-DG-1","143C-CA1-1","143D-CA1-3","143D-DG-3","144A-CA1-2","144A-CA3-2","144A-DG-2","144B-CA1-1","144B-CA3-1","144C-CA1-2","144C-CA3-2","144C-DG-2","144D-CA3-2","144D-DG-2","145A-CA1-2","145A-CA3-2","145A-DG-2","145B-CA1-1","145B-DG-1","146A-CA1-2","146A-CA3-2","146A-DG-2","146B-CA1-2","146B-CA3-2","146B-DG-2","146C-CA1-4","146C-DG-4","146D-CA1-3","146D-CA3-3","146D-DG-3","147C-CA1-3","147C-CA3-3","147C-DG-3","147D-CA3-1","147D-DG-1","148A-CA1-3","148A-CA3-3","148A-DG-3","148B-CA1-4","148B-CA3-4","148B-DG-4"
"2410089E03Rik",-0.58155501800018,0.0674405449067699,-0.561023156317749,0.149438359577926,-0.0498374038558955,0.405944285262499,0.321373939990504,-0.237888166557191,-1.1672229778165,0.175733527706522,0.0190156120464913,-0.118381657830263,0.281643772359682,-0.62406550981862,0.089638426545763,-0.288690944036344,0.141405443067769,-0.202435888162075,-0.661315624733737,0.145887859208295,-0.114097533718915,0.488263717631071,-0.266141285644253,-0.850808871206616,0.000927826565708223,0.726679248009503,-0.105333616033199,0.768330969344993,0.241708651861827,-0.296501132875649,0.380141934186687,-0.148479064451918,1.60517124200456,0.162988996301594,-0.106873288362986,0.497788399308313,-0.165838405537116,0.0512179908430328,-0.162621303550119,-0.376121853156843,0.482389486250105,-0.113780055589986,-0.4270420540145,0.422924578291051
"2610002M06Rik",0.380889231992016,-0.647533039409607,-0.0386275936813716,-0.417649758322601,0.429674519388215,-0.153751002054087,-0.286443928529753,-0.564391962285949,0.40199514956818,-0.243141326624057,-0.222295168739655,0.285829810695478,0.00597965062127326,0.529531794572877,-0.249111549725619,0.582348275351822,0.206617831076439,0.269577512944961,0.0651756726262143,-0.271447438119395,-0.523644789256274,-0.743572164428083,-0.19473136894162,0.146752104225508,-0.230369519350136,0.33882653967866,0.244688495069165,-0.538889798643959,0.0232409408971366,0.332455042259828,0.213668081797521,0.694553510768758,-1.13135653300392,0.140269651949954,-0.17881562522054,-0.456800070911686,0.338560179889678,-0.0287755461314596,-0.100806414510204,-0.193941561372012,0.565664514508426,1.64110711096924,0.295228289224987,-0.716537750814357
"2610021A01Rik",0.0182214036269723,-0.0377341571140066,0.104720754427689,0.313511149042677,0.00417875209419138,-0.559014795337141,0.546887831912381,-0.198035461949653,-0.252755948768784,-0.26719660889166,0.23517853379529,-0.243412723721215,0.449204477311577,-0.74073518931613,0.240416114144415,-0.3895862720402,0.0143319292649808,0.00105397262559759,-0.113326572826366,0.416348102833206,-0.29873882537119,0.142562725075689,0.383668139065241,-0.607358955259455,-0.0279984254478163,0.026617242929885,-0.245383212552063,0.0788818329263608,0.928661872813472,-0.0328569696129937,0.211164937330181,-0.330265546298936,-0.369611781809304,0.153563397314736,-0.247009692038458,0.272691473294178,-0.34901779785244,0.354541537943195,0.119699214432201,-0.283696496908273,0.501482548227762,0.422734709337038,-0.262059982089559,-0.0845272365632734
"2610524H06Rik",0.503199932904389,-0.723965269834219,-0.791229295424668,0.586423820411306,-0.379869849716357,0.151399378225576,-0.0211543357369948,-0.0510955953582317,0.855519017642192,-0.502755017357951,-0.323496432115417,0.738390382191275,0.0719020795054353,0.178247907723445,-0.063704804867045,0.0810739846111628,-0.17011933849084,-0.489600135218636,-0.196105790564258,-0.139795411035331,-1.00097652451751,-0.0848892951765112,-0.0605137887467166,-0.203701953473881,0.664279061188153,0.33278812929571,1.02624977507312,1.92164695406569,0.308180319538784,-0.547262086485547,-0.958930283422434,-1.19475856534669,1.67223807791023,-0.0437972499889354,-0.201828102080551,-0.138858355374132,0.654575508221893,0.633027140192282,-0.533462324982418,0.256268640324659,-0.106446083514831,-0.824731343813036,-0.0247067687728437,-0.857656107609321
"2700081O15Rik",-0.144382950725677,0.338573197435736,0.583785140366037,0.259415661437505,0.372770683198612,-0.0168115844849028,0.291194602298128,0.0903946636433037,-0.454950348619257,0.0827124525969207,0.0403553970051904,0.118332801128222,0.195296194615358,-0.55599492711826,0.230502803827817,-0.354601096061271,0.101915996261758,0.187470592040579,-0.242075116684578,0.136489381198127,0.427437644367647,0.512815692500622,0.272104263162563,-0.270379695444773,-0.0775330637432496,0.408091129451114,-0.642357689798161,-0.420705960380218,0.448503190021732,0.143365769589756,-0.780923932412009,-0.0996281775372543,0.0212289997518145,0.0732728398041855,-0.434508131661849,0.101253728268937,-0.00217324890716153,0.138557306175806,0.165971273350964,-0.418189687708043,0.318587530869844,-0.332992902464712,-0.472956065251424,-0.339234355365469
"2900026A02Rik",0.662620102085198,-0.375516958806775,0.120801272088751,-0.636195595317182,0.55679332363429,0.35383046168925,-0.814250098539694,0.124740745859477,0.0480822881332816,-0.323205528728467,0.0524264246295578,0.366899011031151,0.428762123299356,-0.296470226699799,-0.78453361198787,0.539312625838794,-0.807398854219282,0.256595336325248,0.842441092521709,-0.675497013574133,0.371946950797968,-0.564362408240368,0.0296178494937038,0.0266812663601987,-0.73697259363654,1.0719832663809,0.357472062728605,-0.177666523762475,1.01836762736629,-0.803975695694088,-0.102030339111174,0.912078518450557,-0.872426490087206,0.348903219079154,-0.288577207286409,-0.44808213139978,0.473788996416117,-0.98166261397011,0.512218062905279,0.219134286266348,-0.768632972073129,0.444218301973429,0.466363373238995,-0.148621725459137
"2900055J20Rik",-0.415175000194278,0.358509584274992,-0.0971731735704751,0.69808781135093,0.0822282626996174,0.535620820710318,0.431229988454745,0.0879339938255086,1.04280834483433,1.05158295804501,0.20000750611676,-0.331229851180522,-0.014218544800463,0.0391796679651577,0.695371068717058,-1.52310016570221,0.184838630483904,0.445822982345169,-0.980335099932903,0.915498889718015,-0.0670981142208582,0.107831423191823,0.174197424009842,0.45263706760676,0.200523980634411,0.0530615378837966,-0.250425395117712,-0.533913053720436,0.302148190860387,0.575274679202722,-1.07533367075314,-1.84907042237386,-0.487436384567575,0.330624782171101,0.0607249230858393,0.572936346198347,-0.425052747662414,0.687535393406733,-0.366874195305143,-0.879799574749474,0.475323321855014,-0.93269536535995,-0.274943597327491,-0.257665223109361
"3100002H09Rik",-0.386931023142976,-0.433774592785874,0.594869773367441,-0.341674169769381,0.645613307854888,-0.256594754330591,-0.257462661128205,0.639699023694247,-0.090559045134455,-0.382009613195318,0.856675260862014,-0.246346734168431,-0.065045565903649,-0.26299795962005,-0.346517835144482,-0.339863789657444,-0.426595785044162,0.621182061378139,-0.0404142419561236,-0.295866185136273,-0.0856611630506398,-0.298119642577264,0.799257969259835,-0.351788302305633,-0.273282201714098,1.07521615704588,-0.337280043610939,0.186968647896974,0.24068152571029,-0.154691697623583,1.91834047058293,-0.372306447820867,0.216177635257528,1.24792247978546,-0.429501313311541,-0.416409486771623,-0.415019922009263,-0.490331504146892,0.150330457948382,-0.358872828587576,-0.410579372831312,-0.0190230644369383,-0.386661701405867,-0.220752122322562
"3110035E14Rik",-0.274338655721517,-1.41561052131402,1.18108943062272,-1.43262748037423,1.20598653885532,1.52961066938939,-1.16457543831523,1.12118986076007,0.890619284399655,-1.37363118283187,1.24935392361613,-1.83323810402206,1.07953937597297,0.108873712461406,-1.68477853992127,0.610747543711993,-1.53960827443882,1.38721875267606,0.0426162333839244,-1.5164207927856,1.0645729829395,-1.88193270100451,1.27412907284129,0.228142557058588,-1.48973933049994,1.40516179390868,0.693290020650959,-1.13417675374494,1.1863552045,-0.802345992620658,1.6163081361801,0.812024333061226,-0.682955078369576,1.27204519620105,-0.282260338088823,-1.56929160049811,-0.437617862106239,-1.53131480271743,1.27829569460622,0.868154880722603,-1.6209868943986,1.24017215979874,0.396166208917451,-0.0742132234625839
"3110043O21Rik",-0.289252588251589,0.0305693379052152,0.0180097438613873,0.455464700696095,-0.0653377833715809,0.111241631173905,0.105255439005529,-0.0193833529639873,0.20866783928492,0.322379600078538,-1.25000141415161,0.182404489893294,0.0260452205327413,-0.330455601881525,0.198828706948075,-0.309802909665675,0.185718646366229,-0.392187832522136,-0.402587092290391,0.190341238701992,-0.213651938752136,0.530890403020681,-0.345166780061625,-0.161030421994654,-0.00292811406907134,-1.07616224855613,-0.592776589756019,1.39728957156036,0.36712787212549,-0.0113360617932163,0.421611881044015,0.380294468415117,0.9377487104803,-0.160837820005801,0.135720315576933,0.271359563530094,-0.703220746022204,0.581990426453419,-0.133026772086484,0.177032955757825,0.546023194973924,-0.730032541630715,-0.530024571369149,-0.0628127761903734
"3632451O06Rik",1.39833418967145,-1.54156104784602,0.131504023552152,-0.732348348849758,0.518116628297707,-0.830585965644983,-1.31242954793209,0.875318314248299,0.948002534065362,-1.20636367265106,0.431541579507779,0.867078031126947,0.209582529301515,1.03219965897092,-1.65944253681775,0.904066341949946,-1.14580602615478,0.500716496458504,1.28507503268332,-1.46061080705201,0.0238386226546816,-1.46933374040886,0.358646103746111,0.877093902254305,-1.37343928090348,0.423841705542744,1.05225102989446,-0.371079062191999,0.808716221134809,-0.956501365481111,-0.808728308001379,1.17913908298261,-0.334615971322842,0.609698698517169,0.831351843442147,-1.42400201231039,0.878997082876244,-2.14713888742669,0.296097802143335,1.05625543934728,-0.633419957093182,0.0381701283709397,1.59147473008341,0.280298785264246
"4833420G17Rik",0.226157705995926,-0.170382060688907,-0.23661970506808,0.436467805984564,-0.230062301989676,-0.470142953242789,0.484236927059901,0.026787679242176,-0.0697835265585409,0.726691850495635,0.493241337062165,-0.291393800438064,-0.067553742796159,-0.106765527940888,0.287430115875372,-0.713376289048059,0.396556300690141,-0.330407369042861,-1.31969464364784,0.238114050589251,0.577416594409001,0.502280975593552,-0.0737097800382083,0.0100537923662056,0.15858492149574,-0.128507320865091,-0.194003668594889,0.0691026011638147,-0.817192364133885,0.465739078619198,0.0574358140944655,-1.10069464047627,1.53525525495788,-0.287634993283955,0.135626699462605,0.230659650470491,-0.371979404310073,0.184099751275667,0.0243887594967571,-0.192069320549796,0.561769836540236,0.214195763990943,-0.165104495749716,-0.705215358467944
