"gene","padj","logpadj","lfc","direction"
"0610007P14Rik",1,0,0.196996348605206,"NS"
"0610009B22Rik",1,0,0.672183861480834,"NS"
"0610009L18Rik",1,0,0.851871417111987,"NS"
"0610009O20Rik",1,0,0.258344591080616,"NS"
"0610010F05Rik",1,0,0.230284602278039,"NS"
"0610010K14Rik",1,0,0.182537279284512,"NS"
"0610012G03Rik",1,0,0.382690469704304,"NS"
"0610030E20Rik",1,0,0.123925445831882,"NS"
"0610037L13Rik",1,0,-0.0587360079048384,"NS"
"0610040J01Rik",1,0,-0.491371956894151,"NS"
"1110002E22Rik",1,0,-2.00907377569585,"NS"
"1110004E09Rik",1,0,0.217579742126833,"NS"
"1110004F10Rik",1,0,0.238084715651764,"NS"
"1110008F13Rik",1,0,0.643842405418199,"NS"
"1110008L16Rik",1,0,-0.496002380403733,"NS"
"1110008P14Rik",1,0,0.573515941859986,"NS"
"1110012L19Rik",1,0,0.806946368139388,"NS"
"1110017D15Rik",1,0,-0.451244195786472,"NS"
"1110032A03Rik",1,0,0.440252047093002,"NS"
"1110032F04Rik",1,0,0.888976875361687,"NS"
"1110034G24Rik",1,0,-0.0932052134773064,"NS"
"1110037F02Rik",1,0,-0.338064309062503,"NS"
"1110038F14Rik",1,0,-0.0565416207162158,"NS"
"1110051M20Rik",1,0,0.315280543940397,"NS"
"1110059E24Rik",1,0,0.537162313016661,"NS"
"1110059G10Rik",1,0,-0.0727572922983376,"NS"
"1110065P20Rik",1,0,0.5281293992152,"NS"
"1190002N15Rik",1,0,-0.0285270503114753,"NS"
"1190005I06Rik",1,0,0.354341416168571,"NS"
"1190007I07Rik",1,0,0.00989613955272609,"NS"
"1300017J02Rik",1,0,-2.56787052791385,"NS"
"1500009C09Rik",1,0,0.327917516505481,"NS"
"1500009L16Rik",1,0,1.15424306349082,"NS"
"1500011B03Rik",1,0,0.364196116650464,"NS"
"1500011K16Rik",1,0,0.546996385298817,"NS"
"1500015O10Rik",1,0,-1.97350805185619,"NS"
"1600002H07Rik",1,0,-0.0507525199832223,"NS"
"1600002K03Rik",1,0,1.04116202795704,"NS"
"1600012H06Rik",1,0,0.104433326486645,"NS"
"1600014C10Rik",1,0,0.0312491154520387,"NS"
"1600014C23Rik",1,0,2.08720583731035,"NS"
"1700001C19Rik",1,0,1.04263566629382,"NS"
"1700001K19Rik",1,0,-0.865562842965381,"NS"
"1700001L19Rik",1,0,0.346646216103841,"NS"
"1700001O22Rik",1,0,0.451064999341527,"NS"
"1700001P01Rik",1,0,2.44454541733604,"NS"
"1700003E16Rik",1,0,0.684703724834132,"NS"
"1700003F12Rik",1,0,2.79046563727513,"NS"
"1700006E09Rik",1,0,2.07799229035891,"NS"
"1700007B14Rik",1,0,-0.505087099053798,"NS"
"1700007K09Rik",1,0,0.216272734933622,"NS"
"1700007K13Rik",1,0,-0.502171643442691,"NS"
"1700008O03Rik",1,0,0.613718527511813,"NS"
"1700010I14Rik",1,0,-0.618878650569752,"NS"
"1700011E24Rik",1,0,-0.597491198287101,"NS"
"1700011H14Rik",1,0,-1.81408144542347,"NS"
"1700011M02Rik",1,0,0.216279035743325,"NS"
"1700012B09Rik",1,0,1.24912618185347,"NS"
"1700013F07Rik",1,0,0.261197528599629,"NS"
"1700014D04Rik",1,0,1.24914056716882,"NS"
"1700015E13Rik",1,0,-4.49801287904449,"NS"
"1700016D06Rik",1,0,-0.217829323933982,"NS"
"1700016K19Rik",1,0,-1.85600217844789,"NS"
"1700017B05Rik",1,0,-0.105780244355635,"NS"
"1700017N19Rik",1,0,-3.32725478700505,"NS"
"1700019D03Rik",1,0,0.749296388623244,"NS"
"1700020A23Rik",1,0,-1.22637945177592,"NS"
"1700020D05Rik",1,0,0.317862704276886,"NS"
"1700020L24Rik",1,0,1.4508165472195,"NS"
"1700021F05Rik",1,0,0.464108789808691,"NS"
"1700022I11Rik",1,0,0,"NS"
"1700023F06Rik",1,0,1.01466750629839,"NS"
"1700024P16Rik",1,0,0.814362606285985,"NS"
"1700025G04Rik",1,0,-0.213246010521374,"NS"
"1700027J19Rik",1,0,-0.613056805801022,"NS"
"1700028J19Rik",1,0,-0.850927364550405,"NS"
"1700028K03Rik",1,0,-1.43921424221315,"NS"
"1700028P14Rik",1,0,1.38332029103176,"NS"
"1700029F12Rik",1,0,-1.8228585291463,"NS"
"1700029I15Rik",1,0,-0.0493529464043394,"NS"
"1700029J07Rik",1,0,0.347139245439668,"NS"
"1700029P11Rik",1,0,-2.2810849233598,"NS"
"1700030J22Rik",1,0,-0.713179106606822,"NS"
"1700030K09Rik",1,0,0.242914217189949,"NS"
"1700034I23Rik",1,0,-0.521673006999176,"NS"
"1700034J05Rik",1,0,-2.25769181065308,"NS"
"1700037C18Rik",1,0,-0.727772201441199,"NS"
"1700037H04Rik",1,0,0.416248627208291,"NS"
"1700040L02Rik",1,0,-1.48445330085752,"NS"
"1700047I17Rik2",1,0,-0.413498301535104,"NS"
"1700048O20Rik",1,0,0.0817177364016445,"NS"
"1700057G04Rik",1,0,2.28227632344626,"NS"
"1700061G19Rik",1,0,0.669061184655139,"NS"
"1700064H15Rik",1,0,0,"NS"
"1700066B19Rik",1,0,-0.390622272227948,"NS"
"1700066M21Rik",1,0,-0.372623241053625,"NS"
"1700067K01Rik",1,0,0.632824560627845,"NS"
"1700088E04Rik",1,0,-1.23004255807067,"NS"
"1700093K21Rik",1,0,1.70616246345219,"NS"
"1700102P08Rik",1,0,1.49454453620169,"NS"
"1700109H08Rik",1,0,-2.05413054317984,"NS"
"1700112E06Rik",1,0,-3.47931110482466,"NS"
"1700113H08Rik",1,0,0.216251528183691,"NS"
"1700123L14Rik",1,0,-3.08767054189504,"NS"
"1700123O20Rik",1,0,0.289028495862242,"NS"
"1700125H20Rik",1,0,0.216277963000078,"NS"
"1700128F08Rik",1,0,-0.166869784408208,"NS"
"1810009A15Rik",1,0,0.765630485279493,"NS"
"1810010H24Rik",1,0,-0.119827123134551,"NS"
"1810011H11Rik",1,0,-3.24896000354947,"NS"
"1810011O10Rik",1,0,-0.692507457579521,"NS"
"1810013L24Rik",1,0,-0.135227498830505,"NS"
"1810022K09Rik",1,0,1.42469183632954,"NS"
"1810024B03Rik",1,0,-3.62890619989237,"NS"
"1810026J23Rik",1,0,0.00979600157743682,"NS"
"1810030O07Rik",1,0,-0.248108160946499,"NS"
"1810032O08Rik",1,0,-0.287423173069306,"NS"
"1810037I17Rik",1,0,0.800232287695884,"NS"
"1810041L15Rik",1,0,-0.404913506816935,"NS"
"1810043G02Rik",1,0,0.44914772945516,"NS"
"1810043H04Rik",1,0,-0.118493224307646,"NS"
"1810049J17Rik",1,0,0.454495138196864,"NS"
"1810055G02Rik",1,0,-0.0982432037179247,"NS"
"1810062G17Rik",1,0,-1.55977908097482,"NS"
"2010005H15Rik",1,0,0,"NS"
"2010107E04Rik",1,0,0.573914462769504,"NS"
"2010107G23Rik",1,0,0.506031392986263,"NS"
"2010109I03Rik",1,0,-1.90550745334961,"NS"
"2010111I01Rik",1,0,0.137375408077858,"NS"
"2010300C02Rik",1,0,0.0214767640258101,"NS"
"2010315B03Rik",1,0,-0.774219852164524,"NS"
"2200002D01Rik",1,0,2.29451364766565,"NS"
"2210010C04Rik",1,0,0.23031609583918,"NS"
"2210011C24Rik",1,0,0,"NS"
"2210013O21Rik",1,0,0.00843987790984502,"NS"
"2210016F16Rik",1,0,0.0809854707475079,"NS"
"2210016L21Rik",1,0,0.349143835391884,"NS"
"2210408I21Rik",1,0,-0.44988098568151,"NS"
"2210418O10Rik",1,0,-0.242713265401263,"NS"
"2300009A05Rik",1,0,-0.743388878437407,"NS"
"2310009B15Rik",1,0,0.777918737940743,"NS"
"2310011J03Rik",1,0,-0.140969653486842,"NS"
"2310022A10Rik",1,0,-0.394442121872485,"NS"
"2310022B05Rik",1,0,0.161894753415569,"NS"
"2310030G06Rik",1,0,-0.183031607187195,"NS"
"2310033P09Rik",1,0,0.178790195232632,"NS"
"2310035C23Rik",1,0,-0.0697161939944541,"NS"
"2310036O22Rik",1,0,0.470745172968959,"NS"
"2310039H08Rik",1,0,0.151394138962344,"NS"
"2310057J18Rik",1,0,1.46912765227876,"NS"
"2310057M21Rik",1,0,-0.150819391113872,"NS"
"2310061I04Rik",1,0,0.17735310177847,"NS"
"2410002F23Rik",1,0,0.222719464158761,"NS"
"2410004B18Rik",1,0,0.447852677649641,"NS"
"2410004P03Rik",1,0,0.00831941839394991,"NS"
"2410015M20Rik",1,0,0.79273392716023,"NS"
"2410016O06Rik",1,0,0.306011124530581,"NS"
"2410089E03Rik",1,0,-0.40783303181298,"NS"
"2410131K14Rik",1,0,0.238550477991754,"NS"
"2410137M14Rik",1,0,-3.53009547931858,"NS"
"2410141K09Rik",1,0,1.33026037902665,"NS"
"2510002D24Rik",1,0,0.255260977663522,"NS"
"2510009E07Rik",1,0,-0.323460545102133,"NS"
"2510039O18Rik",1,0,0.468855654062121,"NS"
"2610001J05Rik",1,0,1.17049257699578,"NS"
"2610002M06Rik",1,0,-0.308089704079831,"NS"
"2610008E11Rik",1,0,-0.45765192506795,"NS"
"2610020H08Rik",1,0,-1.49830768489541,"NS"
"2610021A01Rik",1,0,-0.526027876211117,"NS"
"2610042L04Rik",1,0,1.24914805208753,"NS"
