"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","ID","APA2"
9.46295151780038,-4.50271895519295,2.86928818301193,-0.718208470496305,0.0184433263528068,-6.40112442872957,4.416467342372,-2.15595428727224,2.26152833480261,0.614292223750693,-1.61027225928646,-0.0834358229832569,-2.99443859264133,1.71225303316482,0.930495227909863,-2.36240383881279,-1.47827383302929,-0.539392867196406,0.996040791009892,0.976422850912041,1.39183935721677,0.141011830089351,-1.952716082045,-2.78220114763324,-1.10193765096641,1.19023243195232,2.17230665933108,1.91993872310911,2.5035651018105,-3.23355540160645,1.88392996837673,1.45011692704558,-0.366564929411222,-1.62370117351429e-15,"15140A","conflict"
-7.67784324250374,-1.2227076372405,-2.61254067682119,0.616000675375377,8.33304617340358,-1.58680720604166,-1.2369561716683,2.28218374585859,1.03684330536275,4.80641100627743,-1.38115929245225,-1.13782181670702,-2.7823296007162,1.40349039477325,-0.213319244782668,-2.42338442824295,3.65586605412237,-3.17754504952683,-5.11646077696054,-4.05941650533151,0.645391763656111,0.821964364818796,0.39849262036703,0.799827341061976,-2.45978400438478,-0.815074455611295,1.26365817097839,-0.935866202434963,0.5044619115422,0.415758716668767,-0.416300941038414,-0.437400736115722,-0.17868574421609,-1.94917866569444e-15,"15140B","yoked-conflict"
7.25170233550172,1.71784862246841,6.46370216192527,-4.76633634795115,-2.88156181899868,1.51726861591284,-3.81257118061678,2.11150503852162,-1.29628724355765,1.82697460352031,0.223112679702159,-4.30116760663135,1.55661978926072,6.42910221433387,-0.53569078943112,-2.18245560662494,-0.029131629448996,1.11439312522391,-0.297080164510909,0.326164709850745,1.49748451387155,-2.75417237976821,-0.359944271469938,-2.57927243772347,2.69248776431505,-0.906011354489105,1.73538792957456,-2.31319631508048,1.29809602875234,1.6347448350779,-1.29343581733386,-0.0660310760105703,0.285594673829538,-5.55111512312578e-17,"15140C","consistent"
-5.95914371049036,-1.38751932462599,-2.20509139658894,-1.35316658136479,-1.25838745506187,1.68039332999613,-1.65374693879752,1.74462174014657,-0.75320244234546,-6.96530642900319,-1.34275503193065,0.866505276846663,1.80315167786678,0.737568420486176,1.23153646193143,-1.7211778272652,-3.83814470327368,-1.54411748572605,0.155655660845476,-0.238046065483877,1.33360621476225,1.41127344678337,0.0349703285692613,1.89566211286219,-2.0561357505712,2.15429770491233,4.91566193684313,-2.06006930842957,-1.93167405470389,1.37952554910926,1.73837225164471,0.112124568687399,-0.268061466948715,-4.23272528138341e-15,"15140D","yoked-consistent"
2.81301873477426,-1.43186749063252,-2.59505893031674,-2.16258136306022,-4.16186637637266,0.670378145319015,-4.58773631306754,-1.63306965370255,2.95856087446265,1.39251806961797,0.555725092367043,1.1901098802935,1.58691524275845,0.879267821753915,-1.25996601314003,-2.89164614731043,-1.32780289396525,-0.128266250151409,-2.73757021788675,1.12851089082316,-1.36383535962657,-0.855543577888382,-1.49739112937097,0.0459504614091277,-1.97809732541776,-3.79739251820825,-2.3310163716502,0.2200917977914,-2.26044882326326,-0.749960927117534,2.61515266902209,1.05856063596632,2.64705854953435,-1.11022302462516e-15,"15141C","consistent"
-7.12205920041322,-7.97908854738322,3.209786020789,2.8790936831974,-4.7950530739375,0.775902377855724,-1.86221809548639,3.91390383482416,1.58628474039447,-2.77445610012454,7.21537481329192,-1.15561992636895,-0.229916134590042,-4.93746033186762,-3.80496544358708,-1.22563750430595,-1.23906581071123,-0.0525395587978108,-0.53029191459885,-3.7099531959026,0.967584863560076,-1.35796886792823,0.982236034353906,-1.92207823306335,-0.829827022344775,0.456700274427777,-0.226721285092808,0.369827409933937,0.520519050897193,-1.46686988899063,-1.39541987672713,-0.538434726598536,-0.132803325434811,-3.61863317088762e-15,"15141D","yoked-consistent"
10.4320348565028,-3.15794255751502,4.95434916388924,6.09821555259378,-1.65478635929598,-5.8505306561987,1.27861040604562,2.23912322109859,-0.369789250103694,1.45145331712661,-4.47616313478679,-5.67519637127063,4.33466395783662,-2.87093516710695,2.76208373984354,3.03210929805944,-1.41770616355654,2.34925986145831,-3.42869931062545,0.226435162567646,1.01147793513215,1.65787093433975,2.02651379238209,0.973546386446947,0.584028504607547,-1.08391767384238,0.0438276908754311,0.422017807747492,-1.39704717051662,0.229437015041276,0.0287158947833112,0.368424694500437,0.0701111681252874,2.04697370165263e-15,"15142A","conflict"
1.9686452915063,-8.03610415549583,-1.29399427427953,8.95608203174872,-0.224862075982028,5.40657374554183,0.584229358095761,5.41360154159905,1.74634371871417,-0.709064806574571,-3.04975241921,1.79843347851733,0.0758578948458995,5.63339119230971,2.096510865729,1.8872237072114,0.236539404657371,0.156576773626395,2.16521686933734,-2.2901289182084,-1.77143447335244,-0.234851371775073,-2.31199344085834,0.430577382472088,0.584872220120325,1.56022867216257,-2.51987426435217,-0.110182886544035,0.541650896059761,0.137716340733808,0.210911325006407,0.746744225681231,0.444267879179259,-2.48412401759879e-15,"15142B","yoked-conflict"
15.0832814220337,5.36778078417596,6.06133274937071,-2.16504925586547,2.40962577905215,3.15500147593869,2.08525808812079,-0.431234019771822,3.60330381146426,2.42741750141897,-0.427738034805679,1.3067939626369,0.341571442297351,-0.998482265560308,-2.43039710915973,2.23849730520748,-0.909629805677606,-1.26381568815059,0.918085511435168,-1.36929997819262,0.427751836919142,2.17712428541386,-1.77196813001429,0.639581050911921,1.4360142983906,0.957975118413801,-0.0919290413280919,-3.60853187373171,-2.32216534500494,-3.52623374440624,-0.059210725294016,-1.75412639636821,0.318716084221838,-6.24500451351651e-17,"15142C","consistent"
-11.235683848597,4.95620895088977,-1.13533791860792,-3.08766862781293,-2.85517172452335,0.521148123874048,3.54632216958604,1.20888073662054,3.28580823492254,-4.82664741803154,2.33952613775857,-3.99594582137342,-6.74022484007922,1.82412747498782,0.717397100046089,2.95855008806862,0.951016227197556,3.41055933067786,-4.03535939750086,1.72696533265858,1.4138897340956,1.51054086037279,-1.91961541770552,0.805351445533843,-0.12810422656781,1.06327117378535,-1.74761944684396,0.0712640903111125,-0.014220385352592,0.559738967856743,0.174423203251081,-0.440730675300531,0.242604588022972,-3.42087469462626e-15,"15142D","yoked-consistent"
