"gene","pvalue","lfc","direction","logp"
"Katnb1",0.363673388330931,-0.570416393240096,"neither",0.439288477124752
"Dnaaf2",0.363226350864422,1.02318446262785,"neither",0.439822652386943
"Rhov",0.363226350864422,2.67565280672381,"neither",0.439822652386943
"Cdc7",0.363067988594816,-0.863867268178578,"neither",0.440012040785515
"Lrif1",0.363067988594816,1.1392170619879,"neither",0.440012040785515
"Mrpl4",0.363067988594816,-0.560346364609866,"neither",0.440012040785515
"Rfc1",0.363067988594816,-0.634525854120197,"neither",0.440012040785515
"Micu2",0.363058870294114,-0.809234845743178,"neither",0.440022948046777
"Lhfpl4",0.362814836564921,0.357059559235082,"neither",0.440314961671126
"M6pr",0.362688954370242,0.540035982955072,"neither",0.440465670581956
"Ganc",0.362537373620839,-1.44770666205002,"neither",0.440647215794661
"Ccdc92b",0.362305908713564,-0.682368818335446,"neither",0.440924583159029
"Bmyc",0.362252322409758,0.549723019485883,"neither",0.440988821573808
"Ntng2",0.362252322409758,-0.478173998830103,"neither",0.440988821573808
"Numbl",0.362252322409758,0.36184543349492,"neither",0.440988821573808
"Pcdha3",0.362252322409758,1.61065627730827,"neither",0.440988821573808
"Chrm1",0.362049893298495,-0.277899750000611,"neither",0.44123157617646
"Gucy2f",0.362049893298495,2.61992736681048,"neither",0.44123157617646
"Trappc2",0.362049893298495,0.6156055948966,"neither",0.44123157617646
"Mtpn",0.361973990855033,0.330212694599674,"neither",0.441322633980493
"Pde10a",0.361973990855033,-0.45861667516821,"neither",0.441322633980493
"Twist2",0.361973990855033,3.01667752422373,"neither",0.441322633980493
"Zbtb17",0.361973990855033,-0.528948396074473,"neither",0.441322633980493
"Aga",0.361811628656461,1.75541817979845,"neither",0.441517478990372
"Caprin2",0.361811628656461,1.0758674054831,"neither",0.441517478990372
"Fuca2",0.361811628656461,0.572344990840437,"neither",0.441517478990372
"Nup160",0.361811628656461,-0.839423445012826,"neither",0.441517478990372
"Rad51c",0.361811628656461,-1.41714971282417,"neither",0.441517478990372
"Snapin",0.361811628656461,0.597957640785976,"neither",0.441517478990372
"Cep85",0.361753713434752,-0.837017676763505,"neither",0.441587002113709
"5330417C22Rik",0.361707949615372,-0.505245958580666,"neither",0.441641946211702
"Parn",0.361707949615372,-0.692776264875859,"neither",0.441641946211702
"Cep78",0.361633703445057,-0.994202797058632,"neither",0.441731101044821
"Hbegf",0.361633703445057,1.20127156125664,"neither",0.441731101044821
"Setd1a",0.361633703445057,-0.381569475677228,"neither",0.441731101044821
"Smad1",0.361633703445057,-0.802551859312173,"neither",0.441731101044821
"Ubxn8",0.361633703445057,0.739717909951964,"neither",0.441731101044821
"Vasn",0.361633703445057,1.01304141918583,"neither",0.441731101044821
"Mtmr11",0.361533639140521,1.3538271219055,"neither",0.441851287267328
"Pcdhb7",0.361533639140521,-1.05831131052672,"neither",0.441851287267328
"P3h4",0.361269171811534,1.35172776286558,"neither",0.442169096509372
"Ctsh",0.360986030040269,1.44050345141363,"neither",0.442509604725418
"Frem3",0.360986030040269,4.03867216100547,"neither",0.442509604725418
"Mff",0.360986030040269,0.342376320140476,"neither",0.442509604725418
"Srpk1",0.360457216026213,-0.539372019815121,"neither",0.443146275872152
"Polg2",0.360317748574299,-1.33586655725256,"neither",0.443314344821552
"Dcaf12l1",0.360272983585713,0.567351234829183,"neither",0.443368303849009
"Dmwd",0.360272983585713,0.420412484630606,"neither",0.443368303849009
"Gm8113",0.360272983585713,1.04929506240313,"neither",0.443368303849009
"Gmpr",0.360272983585713,0.60197127451924,"neither",0.443368303849009
"Hnrnpab",0.360272983585713,-0.304467275617105,"neither",0.443368303849009
"Per1",0.360272983585713,-0.510808019936828,"neither",0.443368303849009
"Ppif",0.360272983585713,-0.609244229784773,"neither",0.443368303849009
"Satb2",0.360272983585713,-2.5038501302709,"neither",0.443368303849009
"Synrg",0.360272983585713,-0.34175558992095,"neither",0.443368303849009
"Nphp1",0.360241865651217,-0.917325624101114,"neither",0.443405816878094
"Arid2",0.36010768253224,-0.55947165309141,"neither",0.443567613297506
"Ppan",0.359674786525654,-0.694703370982237,"neither",0.444090005485835
"Kctd18",0.359519251899292,-1.27529839679039,"neither",0.444277848619726
"Setd7",0.359519251899292,0.36694242636784,"neither",0.444277848619726
"Pag1",0.359472625584048,0.675348882636077,"neither",0.444334176242012
"Rbm11",0.359472625584048,1.15249879696759,"neither",0.444334176242012
"Rfesd",0.359472625584048,1.07461921023788,"neither",0.444334176242012
"Kcnab3",0.359233944278701,-1.00865143803502,"neither",0.444622633261894
"Tmem50a",0.359233944278701,0.568960537043427,"neither",0.444622633261894
"Aldh1a1",0.358955828738386,0.750064335046292,"neither",0.444958990183326
"Bpnt1",0.358793981758087,0.392425327507336,"neither",0.445154850218731
"Ttc23",0.358793981758087,1.54755098800347,"neither",0.445154850218731
"Aasdh",0.358762286671658,-0.948444814140711,"neither",0.445193216551112
"Hpgd",0.358762286671658,1.97386847884135,"neither",0.445193216551112
"Klhl25",0.358762286671658,1.25722864727914,"neither",0.445193216551112
"Prodh2",0.358762286671658,1.64714878349315,"neither",0.445193216551112
"Pthlh",0.358762286671658,-3.13776193982391,"neither",0.445193216551112
"Rnf7",0.358762286671658,0.60373886973136,"neither",0.445193216551112
"Slc12a7",0.358762286671658,1.93966952286531,"neither",0.445193216551112
"Timm22",0.358762286671658,0.835975527089122,"neither",0.445193216551112
"Tm2d2",0.358762286671658,0.538393939867756,"neither",0.445193216551112
"Ubr2",0.358762286671658,-0.447689395039023,"neither",0.445193216551112
"Smarcb1",0.358731642289829,-0.54867416270619,"neither",0.445230314247415
"Cgn",0.358664048027941,1.6253798339062,"neither",0.445312154201096
"Gm42417",0.358664048027941,-4.33171339947736,"neither",0.445312154201096
"Ralbp1",0.358664048027941,0.384474273480789,"neither",0.445312154201096
"Sod2",0.358664048027941,0.362208750459681,"neither",0.445312154201096
"Ilf2",0.358642719593267,-0.426704029114783,"neither",0.445337980868033
"Klhdc2",0.358642719593267,0.345853526081774,"neither",0.445337980868033
"Xkr7",0.358642719593267,-3.01468791010193,"neither",0.445337980868033
"Swap70",0.35845401560946,1.18126429025627,"neither",0.445566550032412
"Dcun1d3",0.357462218616068,-0.785081292970966,"neither",0.446769853481505
"Fdx1l",0.357375452631961,0.643983571459914,"neither",0.446875281580262
"Tap2",0.357375452631961,1.41626576975126,"neither",0.446875281580262
"Trip6",0.357375452631961,-1.27481158000064,"neither",0.446875281580262
"Cdh6",0.357189841669395,1.82596472201411,"neither",0.447100900762383
"Clmp",0.356921841631147,-0.614392364651039,"neither",0.447426874824835
"Sgpl1",0.356916231040701,0.694694528571998,"neither",0.447433701718957
"Ccdc17",0.356660729788287,1.58669681247666,"neither",0.447744706123179
"Snx18",0.356660729788287,0.83929207066926,"neither",0.447744706123179
