"gene","padj","logpadj","lfc","direction"
"0610007P14Rik",0.999466022688514,0.000231965337466618,-0.0358624428929968,"NS"
"0610009B22Rik",0.999466022688514,0.000231965337466618,0.397494480473449,"NS"
"0610009L18Rik",0.999466022688514,0.000231965337466618,1.06735518847643,"NS"
"0610009O20Rik",0.999466022688514,0.000231965337466618,0.185864908809834,"NS"
"0610010F05Rik",0.999466022688514,0.000231965337466618,0.400436034889793,"NS"
"0610010K14Rik",0.999466022688514,0.000231965337466618,0.122362570213418,"NS"
"0610012G03Rik",0.999466022688514,0.000231965337466618,0.188992943182512,"NS"
"0610030E20Rik",0.999466022688514,0.000231965337466618,-0.768899638186223,"NS"
"0610037L13Rik",0.999466022688514,0.000231965337466618,-0.34864258901091,"NS"
"0610040J01Rik",0.999466022688514,0.000231965337466618,2.63697011003594,"NS"
"1110002E22Rik",0.999466022688514,0.000231965337466618,-2.02879633320595,"NS"
"1110004E09Rik",0.999466022688514,0.000231965337466618,0.0988539264400606,"NS"
"1110004F10Rik",0.999466022688514,0.000231965337466618,0.35635473351778,"NS"
"1110008F13Rik",0.999466022688514,0.000231965337466618,0.271910058051914,"NS"
"1110008L16Rik",0.999466022688514,0.000231965337466618,0.248621927576522,"NS"
"1110008P14Rik",0.999466022688514,0.000231965337466618,0.628699430647314,"NS"
"1110012L19Rik",0.999466022688514,0.000231965337466618,1.92648223275952,"NS"
"1110017D15Rik",0.999466022688514,0.000231965337466618,3.02880450183232,"NS"
"1110032A03Rik",0.999466022688514,0.000231965337466618,1.04768389352594,"NS"
"1110032F04Rik",0.999466022688514,0.000231965337466618,-0.279366123846256,"NS"
"1110034G24Rik",0.999466022688514,0.000231965337466618,0.995413406354172,"NS"
"1110037F02Rik",0.999466022688514,0.000231965337466618,-0.3895001031324,"NS"
"1110038F14Rik",0.999466022688514,0.000231965337466618,-0.697018464926242,"NS"
"1110051M20Rik",0.999466022688514,0.000231965337466618,-0.392230386892225,"NS"
"1110059E24Rik",0.999466022688514,0.000231965337466618,0.579253250943196,"NS"
"1110059G10Rik",0.999466022688514,0.000231965337466618,0.5477947117094,"NS"
"1110065P20Rik",0.999466022688514,0.000231965337466618,0.40942049503963,"NS"
"1190002N15Rik",0.999466022688514,0.000231965337466618,0.120687516912929,"NS"
"1190005I06Rik",0.999466022688514,0.000231965337466618,0.273791638921588,"NS"
"1190007I07Rik",0.999466022688514,0.000231965337466618,-0.0635931958235543,"NS"
"1500009C09Rik",0.999466022688514,0.000231965337466618,0.204287779462404,"NS"
"1500009L16Rik",0.999466022688514,0.000231965337466618,-0.191767673251895,"NS"
"1500011B03Rik",0.999466022688514,0.000231965337466618,0.442697048082706,"NS"
"1500011K16Rik",0.999466022688514,0.000231965337466618,-0.359588250606439,"NS"
"1500015O10Rik",0.999466022688514,0.000231965337466618,1.08958552957199,"NS"
"1600002H07Rik",0.999466022688514,0.000231965337466618,-1.06519284757423,"NS"
"1600002K03Rik",0.999466022688514,0.000231965337466618,1.80482401748137,"NS"
"1600012H06Rik",0.999466022688514,0.000231965337466618,-0.147410623306983,"NS"
"1600014C10Rik",0.999466022688514,0.000231965337466618,0.32313887580038,"NS"
"1600014C23Rik",0.999466022688514,0.000231965337466618,1.11860328557109,"NS"
"1700001C19Rik",0.999466022688514,0.000231965337466618,0.631594211286438,"NS"
"1700001K19Rik",0.999466022688514,0.000231965337466618,-0.0233509145638061,"NS"
"1700001L19Rik",0.999466022688514,0.000231965337466618,0.179123369031578,"NS"
"1700001O22Rik",0.999466022688514,0.000231965337466618,0.422858745358596,"NS"
"1700001P01Rik",0.999466022688514,0.000231965337466618,2.18362116813976,"NS"
"1700003E16Rik",0.999466022688514,0.000231965337466618,-0.00759444369289661,"NS"
"1700003F12Rik",0.999466022688514,0.000231965337466618,1.1405273007086,"NS"
"1700006E09Rik",0.999466022688514,0.000231965337466618,-2.15637649217535,"NS"
"1700007K09Rik",0.999466022688514,0.000231965337466618,-3.49409278527666,"NS"
"1700007K13Rik",0.999466022688514,0.000231965337466618,0.229174090019026,"NS"
"1700008O03Rik",0.999466022688514,0.000231965337466618,0.426262890180779,"NS"
"1700010I14Rik",0.999466022688514,0.000231965337466618,-0.427899606537631,"NS"
"1700011E24Rik",0.999466022688514,0.000231965337466618,-0.134484643079467,"NS"
"1700011M02Rik",0.999466022688514,0.000231965337466618,-4.12797712969011,"NS"
"1700012B09Rik",0.999466022688514,0.000231965337466618,0.229174090019026,"NS"
"1700013F07Rik",0.999466022688514,0.000231965337466618,1.21362666653063,"NS"
"1700014D04Rik",0.999466022688514,0.000231965337466618,-1.41031310127265,"NS"
"1700016D06Rik",0.999466022688514,0.000231965337466618,-0.289596848023309,"NS"
"1700017B05Rik",0.999466022688514,0.000231965337466618,-0.671159462810118,"NS"
"1700017N19Rik",0.999466022688514,0.000231965337466618,-6.55285034030114,"NS"
"1700019D03Rik",0.999466022688514,0.000231965337466618,-0.0841629237961527,"NS"
"1700020D05Rik",0.999466022688514,0.000231965337466618,2.71767212717249,"NS"
"1700020L24Rik",0.999466022688514,0.000231965337466618,2.86454255820492,"NS"
"1700021F05Rik",0.999466022688514,0.000231965337466618,0.672559816022277,"NS"
"1700022I11Rik",0.999466022688514,0.000231965337466618,-3.9490312970549,"NS"
"1700023F06Rik",0.999466022688514,0.000231965337466618,-1.29986549357047,"NS"
"1700024P16Rik",0.999466022688514,0.000231965337466618,2.79369779077687,"NS"
"1700025G04Rik",0.999466022688514,0.000231965337466618,0.113073143367787,"NS"
