"","gene","padj","logpadj","lfc","direction"
"331","Zfp84",0.0924941770884124,1.03388560713092,2.36032403358352,"conflict.yoked"
"332","Zfp420",0.0420603217984236,1.37612740890255,-2.71489165253065,"standard.yoked"
"333","Zfp146",0.0584087831720825,1.23352184130618,-1.55244531582739,"standard.yoked"
"334","Tbcb",0.0619188739527601,1.20817695026685,1.42441949019815,"conflict.yoked"
"335","Sbsn",0.0465647677562193,1.33194255876605,-2.99573796414143,"standard.yoked"
"336","Pdcd2l",0.049566613993823,1.30481074770822,5.12562882910895,"conflict.yoked"
"337","Kctd15",0.0822750075502015,1.08473206917931,1.4348245067677,"conflict.yoked"
"338","Dpy19l3",0.0583018428154855,1.23431771776332,1.31374799195654,"conflict.yoked"
"339","Tshz3",0.035654931640418,1.44788039186844,-3.23704311335845,"standard.yoked"
"340","Zfp536",0.0579174710271866,1.23719040991375,4.86088248324316,"conflict.yoked"
"341","Vstm2b",0.0771001218790581,1.11294493542037,-1.59118556686401,"standard.yoked"
"342","2410002F23Rik",0.00138963846149347,2.85709817427942,2.1050374615282,"conflict.yoked"
"343","Clec11a",0.0924941770884124,1.03388560713092,-2.709507794932,"standard.yoked"
"344","Gys1",0.0685679692061576,1.16387871294705,-1.63358890231673,"standard.yoked"
"345","Bax",0.0234170802385238,1.63046725594798,-1.67718231350406,"standard.yoked"
"346","Rasip1",0.0316814640025964,1.49919475784143,5.38372771837294,"conflict.yoked"
"347","Tmem143",0.0996592968926315,1.00148218114979,2.71063863997676,"conflict.yoked"
"348","Prmt3",0.0876119604471324,1.05743660157601,1.90431824825236,"conflict.yoked"
"349","Nell1",0.0682792263200793,1.16571140857113,1.51094302924183,"conflict.yoked"
"350","Tubgcp5",0.0713142488645798,1.14682368774974,-1.59936061983187,"standard.yoked"
"351","Gm38393",0.0672042574915801,1.17260321286091,-3.17770117304815,"standard.yoked"
"352","Fan1",0.0820253175443108,1.08605207965603,4.72012498355084,"conflict.yoked"
"353","Tjp1",0.0579174710271866,1.23719040991375,1.3426766396137,"conflict.yoked"
"354","Arrdc4",0.0203932610430327,1.69051332156108,-2.1781812600596,"standard.yoked"
"355","Ntrk3",0.0312162111221978,1.50561981070918,1.18909005229155,"conflict.yoked"
"356","Det1",0.0584087831720825,1.23352184130618,5.1783988661372,"conflict.yoked"
"357","Sema4b",0.0530351428544781,1.27543625700316,2.99877643736158,"conflict.yoked"
"358","Rccd1",0.0272466590004349,1.56468674353895,-3.28893377701223,"standard.yoked"
"359","Crtc3",0.0570589115975239,1.24367651679562,2.81452514811871,"conflict.yoked"
"360","Eed",0.046748147800652,1.3302355915485,5.18308110413231,"conflict.yoked"
"361","Prcp",0.0818858906385796,1.08679092297325,4.55410717018364,"conflict.yoked"
"362","Capn5",0.0292119927755859,1.53443881543589,-1.66192201723795,"standard.yoked"
"363","Fam168a",0.0913916823220273,1.03909332818326,0.621152765021272,"conflict.yoked"
"364","Relt",0.0516116101076136,1.28725259220026,5.05348376319431,"conflict.yoked"
"365","Rnf121",0.0526331898257205,1.27874030884023,2.28648545010796,"conflict.yoked"
"366","Xndc1",0.0924941770884124,1.03388560713092,-1.89753068176942,"standard.yoked"
"367","Timm10b",0.0754069774141568,1.12258846696488,-1.70014236000189,"standard.yoked"
"368","Mrpl17",0.0431260231940316,1.36526058786649,3.20252747227339,"conflict.yoked"
"369","St5",0.0257269319289509,1.58961200258772,-2.16940368292115,"standard.yoked"
"370","Ampd3",0.0700199154132811,1.15477841821491,3.95958031336992,"conflict.yoked"
