"gene","padj","logpadj","lfc","direction"
"Srprb",0.00252318429151039,2.5980510277769,6.96272335018865,"yoked_conflict"
"Adgrf5",0.0143939820634328,1.84181904282937,6.32386654789777,"yoked_conflict"
"Ahnak",0.0143939820634328,1.84181904282937,6.28800440140369,"yoked_conflict"
"Fndc10",0.0143939820634328,1.84181904282937,6.18772703657083,"yoked_conflict"
"Slco1a4",0.0175826987694485,1.75491446426083,6.09325089037893,"yoked_conflict"
"Ppfibp1",0.0316820732913349,1.49918640569607,6.03103329170766,"yoked_conflict"
"Optn",0.0415954746054613,1.3809539160267,6.02564432800828,"yoked_conflict"
"Rnf207",0.0394135545724532,1.40435439584772,5.9345809882164,"yoked_conflict"
"Mdc1",0.0203317626474824,1.69182496888328,5.90160910029985,"yoked_conflict"
"Epyc",0.040773653982113,1.38962036695941,5.89534757086089,"yoked_conflict"
"Armc7",0.0263175762374066,1.57975411031606,5.86686531856192,"yoked_conflict"
"Wdr61",0.00978392946546534,2.00948668688649,5.82192999605321,"yoked_conflict"
"Vcan",0.020253930726746,1.69349067974436,5.81207650914592,"yoked_conflict"
"Med26",0.0286604634820918,1.54271679069766,5.7707569531582,"yoked_conflict"
"Podxl",0.0248113519776609,1.60534957025257,5.74906594837945,"yoked_conflict"
"Adgrl4",0.0339878204466209,1.46867668473602,5.7483462493875,"yoked_conflict"
"Slc9a7",0.00978392946546534,2.00948668688649,5.70262270217097,"yoked_conflict"
"Nlrx1",0.0234169176158992,1.63047027196676,5.69894268547621,"yoked_conflict"
"Slc12a4",0.0320167500278122,1.49462275475969,5.69856624440322,"yoked_conflict"
"6330408A02Rik",0.0316820732913349,1.49918640569607,5.69441570463635,"yoked_conflict"
"Dhx34",0.0412279787485214,1.38480795648851,5.68364063870651,"yoked_conflict"
"Hypk",0.0420607196478844,1.37612330092142,5.66972762638004,"yoked_conflict"
"Exosc1",0.0302987441324862,1.51857537240973,5.66322969481301,"yoked_conflict"
"Gm43796",0.0516276469409092,1.28711766855856,5.61834407608912,"yoked_conflict"
"Trim26",0.024161473435323,1.61687658473144,5.56362382256146,"yoked_conflict"
"Uvssa",0.0343005477657981,1.4646989443956,5.55823324334396,"yoked_conflict"
"Camk2d",0.0425849961711262,1.37074338746646,5.55004588459645,"yoked_conflict"
"Ankrd9",0.0326249693973207,1.48644988702779,5.52132215063448,"yoked_conflict"
"Gm16485",0.0415954746054613,1.3809539160267,5.47457896646831,"yoked_conflict"
"Cntnap5b",0.0383386133856217,1.4163635985488,5.42354187143553,"yoked_conflict"
"Lrrc16a",0.051608639038444,1.28727759347582,5.42333969465965,"yoked_conflict"
"Galnt10",0.040773653982113,1.38962036695941,5.42125075727444,"yoked_conflict"
"Lancl3",0.0431281047217417,1.36523962664363,5.41629640930215,"yoked_conflict"
