"gene","pvalue","lfc","direction","logp"
"2010300C02Rik",1,0.213302289827376,"NS",0
"2010315B03Rik",1,0.897546936155384,"NS",0
"2210013O21Rik",1,-0.555644829073158,"NS",0
"2210016F16Rik",1,-0.902658300078368,"NS",0
"2210016L21Rik",1,-0.183401916015248,"NS",0
"2210017I01Rik",1,1.12902607882605,"NS",0
"2210408I21Rik",1,0.674980671587042,"NS",0
"2210418O10Rik",1,0.722800879423306,"NS",0
"2300009A05Rik",1,0.0915932570672335,"NS",0
"2310009B15Rik",1,0.31456359209001,"NS",0
"2310011J03Rik",1,-0.16241765919937,"NS",0
"2310022A10Rik",1,-0.235803331239544,"NS",0
"2310022B05Rik",1,0.00438213865846806,"NS",0
"2310033P09Rik",1,-0.237472957924383,"NS",0
"2310035C23Rik",1,-0.405900460092982,"NS",0
"2310036O22Rik",1,0.219010589490143,"NS",0
"2310039H08Rik",1,-0.632371124152555,"NS",0
"2310057M21Rik",1,0.395409355350954,"NS",0
"2310061I04Rik",1,-0.00172259744560466,"NS",0
"2410002F23Rik",1,-0.54558589055828,"NS",0
"2410004B18Rik",1,-0.194052968033213,"NS",0
"2410004P03Rik",1,0.751889302235938,"NS",0
"2410015M20Rik",1,-0.0668863815409006,"NS",0
"2410016O06Rik",1,0.687236312220855,"NS",0
"2410089E03Rik",1,-0.308404221055684,"NS",0
"2410131K14Rik",1,0.407655741809656,"NS",0
"2510002D24Rik",1,-1.06699190284751,"NS",0
"2510009E07Rik",1,0.2891425960874,"NS",0
"2510039O18Rik",1,0.258042667841029,"NS",0
"2610001J05Rik",1,-0.22478824498684,"NS",0
"2610002M06Rik",1,0.653521142276416,"NS",0
"2610008E11Rik",1,-0.0439297773343562,"NS",0
"2610021A01Rik",1,-0.0113634016483042,"NS",0
"2610044O15Rik8",1,-0.398793297283768,"NS",0
"2610301B20Rik",1,-0.1994703117495,"NS",0
"2610507B11Rik",1,0.0905587674984832,"NS",0
"2610524H06Rik",1,-1.26959178104537,"NS",0
"2700049A03Rik",1,0.0714372557673212,"NS",0
"2700060E02Rik",1,0.208688711625422,"NS",0
"2700062C07Rik",1,-0.620629560216432,"NS",0
"2700081O15Rik",1,0.134994866843014,"NS",0
"2700094K13Rik",1,-0.671282225637116,"NS",0
"2810004N23Rik",1,-1.113241487769,"NS",0
"2810006K23Rik",1,0.293141111333512,"NS",0
"2810021J22Rik",1,0.648693051487604,"NS",0
"2810403A07Rik",1,0.493595860502806,"NS",0
"2810417H13Rik",1,1.49776913000738,"NS",0
"2810428I15Rik",1,-0.126806291937353,"NS",0
"2810459M11Rik",1,0.0242691339493406,"NS",0
"2810474O19Rik",1,-0.198852334709878,"NS",0
"2900011O08Rik",1,-0.419980945391762,"NS",0
"2900026A02Rik",1,-0.170164889816831,"NS",0
"2900055J20Rik",1,0.695032745367986,"NS",0
"3010026O09Rik",1,0.508476863286111,"NS",0
"3100002H09Rik",1,-1.94596310997419,"NS",0
"3110001I22Rik",1,-0.539113177007413,"NS",0
"3110002H16Rik",1,0.0845176747948535,"NS",0
"3110009E18Rik",1,0.62273063964264,"NS",0
"3110021N24Rik",1,1.10652906532663,"NS",0
"3110035E14Rik",1,-0.550986978866503,"NS",0
"3110040N11Rik",1,-0.39915255996077,"NS",0
"3110043O21Rik",1,-0.920421688327944,"NS",0
"3110062M04Rik",1,-0.401871530956103,"NS",0
"3110070M22Rik",1,1.77823734558214,"NS",0
"3110082I17Rik",1,0.802996279616647,"NS",0
"3425401B19Rik",1,1.62953092526435,"NS",0
"3632451O06Rik",1,-1.49628914134183,"NS",0
"3830406C13Rik",1,-0.143957489192781,"NS",0
"3830408C21Rik",1,-1.32703743156911,"NS",0
"4430402I18Rik",1,-0.138120273184748,"NS",0
"4833420G17Rik",1,0.177404815695245,"NS",0
"4833439L19Rik",1,0.0671384485461149,"NS",0
"4921524J17Rik",1,-0.370677032793642,"NS",0
