"","row","column","cor","p","padj"
"43","PRKCZ","ALDH1L1",0.654851516151814,0.00806306223301245,0.0977151288346363
"44","PNN","CFL1",-0.654237893213879,0.00814292740288636,0.0977151288346363
"45","PRKCB","GRIA2",0.650118029812414,0.00869533642578268,0.102025280729184
"46","TNXB","PNN",0.64463669900152,0.00947530788258044,0.108760055695706
"47","GRIA2","GFAP",-0.641196233094674,0.00999211203521733,0.112251811799888
"48","GABRA1","GFAP",-0.639804070816938,0.0102073772348161,0.112281149582977
"49","NSF","CAMK2A",-0.636920358828213,0.0106647759757936,0.114918402351409
"50","PNN","FGFR3",0.632272494528093,0.0114354422758436,0.120758270432908
"51","PIN1","GABRA1",0.630696355602319,0.0117063865455365,0.121195531294966
"52","PC2","WWC1",-0.625605171920184,0.0126158110216807,0.123616184997786
"53","PTPRS","ALDH1L1",-0.624473735868386,0.0128251606826071,0.123616184997786
"54","GRIA2","EGFR",0.624357160372178,0.0128468827906536,0.123616184997786
"55","PC2","PNN",-0.621454325618523,0.0133970453055836,0.123616184997786
"56","WWC1","TNC",0.620700378686686,0.0135428791734746,0.123616184997786
"57","CAMK2A","GFAP",0.619945159989475,0.0136901884755256,0.123616184997786
"58","WWC1","GFAP",0.619505659272874,0.013776484509904,0.123616184997786
"59","ALDH1L2","GFAP",0.615090180294294,0.0146670258224442,0.123616184997786
"60","PRKCZ","LAMC1",0.614610330301404,0.0147664207476865,0.123616184997786
"61","PC2","AQP4",-0.614587904239101,0.0147710787200923,0.123616184997786
"62","EGFR","FGFR3",0.614269943409348,0.0148372425201808,0.123616184997786
"63","PNN","EGFR",0.614166229461942,0.0148588735738584,0.123616184997786
"64","GABRA1","ALDH1L1",0.61356961348396,0.0149837799997317,0.123616184997786
"65","PRKCI","PNN",0.610069955631148,0.0157328719062146,0.127799328715097
"66","GRIA2","LAMC1",0.608333268673026,0.016115160624635,0.128118541843166
"67","PRKCI","CFL1",-0.607694898749129,0.0162574664838866,0.128118541843166
"68","EGFR","CFL1",-0.603855995609164,0.0171337637339875,0.132431133327424
"69","GRIA2","LAMB1",-0.602686052236851,0.0174079145078263,0.132431133327424
"70","LIMK1","GFAP",0.602055097555117,0.0175571578274993,0.132431133327424
"71","TNC","GFAP",0.599185048784796,0.0182484753178951,0.135706971378149
"72","NSF","FGFR3",-0.597413178067318,0.0186855832722945,0.137027610663493
"73","LAMC1","TNR",0.588988952119083,0.0208746549334129,0.150983805545781
"74","PRKCI","SLC1A2",0.58449634777476,0.0221194218711513,0.157825064161729
"75","CFL1","ROCK2",-0.578968885777147,0.0237276804341269,0.165265286101241
"76","PC1","IGF2",0.578766575757649,0.0237881851206332,0.165265286101241
"77","NSF","GJB6",-0.571455988919308,0.0260543973106233,0.17750328219949
"78","PIN1","ALDH1A1",0.569424015996363,0.0267124165302914,0.17750328219949
"79","TNXB","TNR",0.568451412248447,0.0270317956180195,0.17750328219949
"80","PTPRS","AQP4",0.568311193928219,0.0270780772175065,0.17750328219949
"81","WWC1","CAMK2A",0.567164726150269,0.0274587434642406,0.17750328219949
"82","LIMK1","ALDH1L1",-0.566642118256091,0.027633604369746,0.17750328219949
"83","PRKCZ","LAMB1",-0.565489440588006,0.0280222588626771,0.17750328219949
"84","GRIA2","ALDH1L1",0.563944436827091,0.0285496604283235,0.17750328219949
"85","IGF2","ALDH1L2",0.563869764827739,0.0285753389904482,0.17750328219949
"86","PNN","SLC1A2",0.55883978592372,0.0303456104501088,0.184336585570641
"87","ALDH1L2","SLC1A2",0.558509442233908,0.0304646971492215,0.184336585570641
"88","PC2","GJB6",-0.557320706737667,0.0308961434564181,0.184336585570641
"89","CFL1","FGFR3",-0.555649619707475,0.0315104170876519,0.184336585570641
"90","ALDH1L2","ALDOC",0.5549543467732,0.0317686808024027,0.184336585570641
"91","GRIA2","GABRA1",0.554950454109017,0.031770131225243,0.184336585570641
"92","PIN1","GJB6",0.553204617538116,0.0324256731753807,0.184742535943489
"93","TNXB","CFL1",-0.552694667630111,0.0326190577573371,0.184742535943489
"94","GJB6","FGFR3",0.55062098918827,0.0334143809360734,0.184742535943489
"95","TNXB","GABRA1",0.550511701410728,0.0334566962332217,0.184742535943489
"96","TNC","ALDH1L2",0.550169247348651,0.0335895519897254,0.184742535943489
"97","ALDH1A1","GJB6",0.548767126597132,0.0341376394114583,0.185689779848389
"98","GRIA2","ROCK2",0.547937329822333,0.0344651485324661,0.185689779848389
"99","PC1","TNC",0.546428123937436,0.0350668397805642,0.187023145496343
"100","ROCK2","ALDOC",-0.545436147547732,0.0354665836178336,0.187263561502162
"101","AQP4","ALDOC",0.54410114373,0.0360099313874054,0.18824993834208
"102","GJB6","AQP4",0.541116600559217,0.0372471386910054,0.19280871792991
"103","GRIA2","TNXB",0.539920921571542,0.0377515967348772,0.193522748310827
"104","PIN1","PNN",0.53692172921714,0.0390393860351712,0.198139536956855
"105","LAMC1","FGFR3",0.535605271007091,0.0396148656028557,0.198139536956855
"106","ALDH1L1","AQP4",-0.535234650273525,0.0397780131011869,0.198139536956855
"107","PRKCB","CFL1",-0.533656588256894,0.0404782814952029,0.199743295602497
"108","PRKCI","FGFR3",0.53034619812632,0.0419770187649355,0.202473569837985
"109","LAMC1","TNXB",0.530243546029784,0.042024142343736,0.202473569837985
"110","LAMB1","EGFR",-0.529900310386443,0.0421819937162469,0.202473569837985
"111","ALDH1A1","SLC1A2",0.528014102100405,0.0430573130508702,0.204813164782518
"112","GJB6","ALDOC",0.524716173351382,0.0446200225448945,0.210351534854503
"113","PC2","PRKCI",-0.520861100523652,0.046499502140968,0.21378404609133
"114","TNXB","GJB6",0.518274155686231,0.0477930936098965,0.21378404609133
"115","NSF","PTPRS",-0.518190526572442,0.0478353500535325,0.21378404609133
"116","PRKCZ","EGFR",0.518122227070291,0.0478698811264282,0.21378404609133
"117","LAMC1","CFL1",-0.517629479468482,0.0481195509276851,0.21378404609133
"118","CAMK2A","SLC1A2",0.51730468579585,0.048284644421837,0.21378404609133
"119","TNXB","ALDH1A1",0.516604410133896,0.0486420164432468,0.21378404609133
"120","TNC","AQP4",0.516156875534016,0.0488714253792315,0.21378404609133
"121","WWC1","ALDH1A1",0.51557578165012,0.049170485623788,0.21378404609133
"122","ALDH1L2","AQP4",0.515137241317366,0.0493970712559513,0.21378404609133
"123","ALDH1A1","ALDH1L1",0.510799366157092,0.0516799624376318,0.219128916022168
"124","WWC1","ALDH1L2",0.510235126907709,0.0519824994637492,0.219128916022168
"125","PIN1","ALDH1L1",0.509354204948388,0.052457433771651,0.219128916022168
"126","SLC1A2","ALDOC",0.509126710954296,0.0525805988584565,0.219128916022168
"127","PC1","PC2",-0.508246584598426,0.0530590972110945,0.219128916022168
"128","PRKCB","ALDOC",-0.50777492729466,0.0533168331918903,0.219128916022168
"129","PRKCZ","ALDH1A1",0.507373018652175,0.0535371783463252,0.219128916022168
"130","CAMK2A","LAMC1",0.505927916040118,0.0543349667869399,0.220683557411571
"131","TNR","ALDH1L1",0.500402949374654,0.0574654880782739,0.231616623704799
"132","WWC1","CFL1",-0.498795651668934,0.0584004158179252,0.233601663271701
"133","TNXB","ALDH1L1",0.497831116420381,0.0589667596124053,0.233651342998657
"134","TNR","GFAP",-0.497270313545075,0.0592978787155682,0.233651342998657
"135","ALDH1A1","FGFR3",0.496425264330467,0.0597993823807585,0.233882028866967
"136","ROCK2","GFAP",-0.491382120043142,0.0628566888395765,0.244031850788944
"137","TNC","LIMK1",0.488716911569869,0.0645174631466721,0.24865124482805
"138","PC1","ALDH1L2",0.485082666174597,0.0668329906933676,0.255708833957232
"139","GABRA1","PNN",0.484046073776348,0.0675043124058321,0.256419258635103
"140","PNN","GJB6",0.479959350828316,0.0701984602466037,0.261998372872453
"141","NSF","ALDOC",-0.479782238237447,0.0703169443994649,0.261998372872453
"142","EGFR","LIMK1",-0.47821100416162,0.0713743765948978,0.261998372872453
"143","TNR","GABRA1",0.477333298358948,0.0719700232131686,0.261998372872453
"144","PRKCZ","LIMK1",-0.476820560621603,0.0723196369921544,0.261998372872453
"145","TNR","LIMK1",-0.476667853617757,0.072423996814496,0.261998372872453
"146","TNR","PNN",0.476634917113715,0.0724465197715496,0.261998372872453
"147","LAMC1","LIMK1",-0.47441192734691,0.07397832930223,0.26571808075903
"148","PIN1","LAMB1",-0.470071593137722,0.0770359018059108,0.274830784821087
"149","PC2","NSF",0.467310581252575,0.0790273359168157,0.278275286679136
"150","LAMB1","GABRA1",-0.467271920319296,0.0790554791702092,0.278275286679136
"151","WWC1","PTPRS",0.464824278496579,0.0808518467303676,0.282713742209497
"152","LAMC1","ALDH1A1",0.462087949654542,0.0828943201251962,0.287948690961208
"153","TNC","ALDH1A1",0.461162916144285,0.0835930178425504,0.288397697352242
"154","LAMB1","LAMC1",-0.460474116822278,0.0841159950610706,0.288397697352242
"155","NSF","PNN",-0.458679711243951,0.0854893243694845,0.291215246884438
"156","PRKCB","LAMC1",0.455365675991426,0.0880673842339958,0.298074223561217
"157","PIN1","EGFR",0.453997396112255,0.0891476817636361,0.29980876414777
"158","PIN1","FGFR3",0.452397875030652,0.0904223929099888,0.300753160683539
"159","PRKCI","TNC",0.452216539597074,0.0905677131603839,0.300753160683539
"160","GRIA2","TNC",-0.451318584276295,0.091289756197634,0.301256195452192
"161","PC2","FGFR3",-0.448200918704825,0.0938281961786331,0.307709860759741
"162","LIMK1","GJB6",0.446186224227635,0.0954947792257888,0.311242243402571
"163","TNC","SLC1A2",0.443294932275632,0.097922700029841,0.313502435088198
"164","ROCK2","ALDH1A1",-0.442630147689001,0.0984870080136058,0.313502435088198
"165","PRKCI","AQP4",0.442587136795363,0.0985235965256528,0.313502435088198
"166","PRKCB","GJB6",-0.442540517286348,0.0985632655769715,0.313502435088198
"167","CAMK2A","FGFR3",0.441535652260644,0.0994210402203162,0.31433718105585
"168","TNR","AQP4",-0.43859702363586,0.101959499480715,0.318837051021581
"169","LIMK1","ALDOC",0.438490899995672,0.102052010648953,0.318837051021581
"170","PTPRS","CFL1",-0.435659581937695,0.104541860714825,0.324694720337808
"171","TNC","FGFR3",0.432315116458967,0.107537164134494,0.331165984698288
"172","CAMK2A","ALDOC",0.431630525254275,0.108157562922041,0.331165984698288
