"","row","column","cor","p","padj"
"159","Pick1","Prkci",0.519454628396284,0.0688644291202705,0.27285905877843
"160","Lama1","Tnr",0.516464503224444,0.0707612160593178,0.278622288233564
"161","Limk1","Gjb6",0.514845896587962,0.0718031003673163,0.280968653611238
"162","Fmr1","Prkci",0.511224372255592,0.074173028526662,0.288450666492574
"163","Fmr1","Aldh1l2",0.50614610902796,0.077587440832902,0.299877838802014
"164","Fmr1","Fgfr3",0.505200352756393,0.0782351960313499,0.300537643291161
"165","Lamb1","Aldh1a1",-0.502319247874734,0.0802316438779995,0.30503402198628
"166","PC2","Aldoc",-0.501917248028605,0.080512990667611,0.30503402198628
"167","Nsf","Lamb1",0.50070780161165,0.0813635696731665,0.30503402198628
"168","Tnr","Aldh1l1",0.500411443358322,0.0815729388132937,0.30503402198628
"169","Lamc1","Slc1a2",0.498925102857578,0.0826286329234243,0.30503402198628
"170","PC1","Wwc1",-0.498658875305082,0.082818718738777,0.30503402198628
"171","PC1","Lamc1",0.498551624743571,0.0828953808473825,0.30503402198628
"172","Igf2","Gfap",0.498015788090257,0.0832791298121274,0.30503402198628
"173","Nsf","Tnr",-0.496478346531809,0.0843870161232356,0.30730531883028
"174","Fmr1","Slc1a2",0.494957567897112,0.0854928773494059,0.309543176609918
"175","Igf2","Nsf",-0.492665814395982,0.0871782063898898,0.311082861006487
"176","Lamb1","Aldh1l1",-0.492505117741325,0.087297233497726,0.311082861006487
"177","Lamc1","Aldoc",0.49176804004693,0.0878446183194597,0.311082861006487
"178","Cfl1","Slc1a2",-0.491702704859832,0.0878932527923091,0.311082861006487
"179","PC2","Prkcb",0.490930776526978,0.0884692689951212,0.311372287524728
"180","PC1","Igf2",0.486338734561788,0.0919496589650461,0.320164846792312
"181","Igf2","Aldh1l1",0.486294195739191,0.0919838686816008,0.320164846792312
"182","Prkci","Aldh1l2",0.484403328457959,0.093444289579359,0.32255127811223
"183","PC1","Slc1a2",0.483427609666458,0.0942040723773043,0.32255127811223
"184","Tnr","Aldh1a1",0.483425842018463,0.0942054526550005,0.32255127811223
"185","PC2","Limk1",-0.482457813293411,0.0949634258650232,0.323025678053709
"186","Igf2","Gjb6",0.481941397126304,0.0953694859015712,0.323025678053709
"187","Limk1","Egfr",0.47656620200834,0.0996667300443095,0.335775614587781
"188","PC2","Gjb6",-0.475397490452134,0.100618233233098,0.337178122004531
"189","Cfl1","Pnn",-0.474341195937214,0.101483517790135,0.338278392633785
"190","Tnc","Aldh1l1",0.473345444153425,0.102303830937451,0.339217965739968
"191","Limk1","Aldoc",0.471493762289497,0.103841233933586,0.342512970566277
"192","Pnn","Aqp4",-0.470561256251278,0.104621376257266,0.343288890844154
"193","Lama1","Slc1a2",0.469895640291861,0.105180662202053,0.34333584034867
"194","Fmr1","Nsf",-0.468291132945483,0.106537180630796,0.345971256687636
"195","Gria2","Aldh1l1",-0.465226296278747,0.10916115584662,0.351052179255441
"196","Igf2bp2","Aldh1l1",0.465162501392578,0.109216233546137,0.351052179255441
"197","Igf2","Ptprs",-0.463220606724498,0.110901775110687,0.354660499084939
"198","Tnc","Fgfr3",0.461762543904305,0.112178831551666,0.356932645846211
"199","PC1","Camk2a",-0.46010143236219,0.113645763144474,0.357986320101457
"200","Pnn","Gfap",-0.460100657046745,0.113646450825859,0.357986320101457
"201","Lamb1","Gjb6",-0.456530045488107,0.116843249591148,0.365702566351661
"202","Tnc","Gfap",0.455987018638421,0.117334655206879,0.365702566351661
"203","Prkci","Aqp4",0.454826446344987,0.118389544493996,0.365702566351661
"204","PC1","Fmr1",0.454795264921776,0.118417973866252,0.365702566351661
"205","Prkci","Rock2",0.453164196769485,0.119911470057154,0.368508420175643
"206","Fmr1","Gfap",0.452524378006147,0.120500749938669,0.368521710977484
"207","PC2","Lamb1",0.450883484886156,0.122020875991723,0.370968565722546
"208","PC1","Prkcb",-0.450238572962853,0.122621813908384,0.370968565722546
"209","Gria2","Nsf",0.449761796067214,0.123067349580972,0.370968565722546
"210","Igf2bp2","Aldh1l2",0.44856316239925,0.124192210733208,0.371574648348213
"211","Cfl1","Tnr",-0.448291590735108,0.124448017145195,0.371574648348213
"212","Camk2a","Cfl1",-0.446583155687078,0.126065330830045,0.374624095911321
"213","Mtor","Cfl1",-0.445960096863198,0.126658622903351,0.374624095911321
"214","Nsf","Igf2bp2",-0.444936316923832,0.127637520425078,0.375755317139247
"215","Rock2","Lamb1",0.441376850696301,0.131080034218042,0.38409498398775
"216","Mtor","Prkcb",0.440672480474221,0.131768478601363,0.384324729253976
"217","Rock2","Aldh1a1",-0.437628997267276,0.134770665133047,0.389357363164159
"218","Gria2","Rock2",0.437120785932055,0.135276344411535,0.389357363164159
"219","Mtor","Tnr",0.437048837207154,0.135348035766589,0.389357363164159
"220","Igf2","Tnxb",-0.429939525067969,0.14255603607099,0.408228648748745
"221","Pick1","Igf2bp2",0.426670584523033,0.145953241000452,0.416065800137036
"222","Igf2bp2","Tnr",0.425207458074335,0.147490783215417,0.418554925341049
"223","Aldh1l2","Fgfr3",0.423267610443757,0.149545554807146,0.422482957526914
"224","Pick1","Egfr",-0.421029463826111,0.151939387963451,0.426754685045611
"225","Tnxb","Aldh1l2",-0.420589948711622,0.15241238751629,0.426754685045611
"226","Prkcz","Rock2",0.418592390394002,0.154574196159972,0.428522209312403
"227","Cfl1","Ptprs",-0.418581900690825,0.15458560064452,0.428522209312403
"228","Fmr1","Aldoc",0.418123759740569,0.155084228132108,0.428522209312403
"229","Pick1","Ptprs",-0.41581289011983,0.15761522025725,0.433613924725186
"230","Prkcb","Aldh1a1",-0.413635862946471,0.160023955353667,0.437412123075343
"231","Tnc","Aldh1a1",0.413311877702521,0.160384445127626,0.437412123075343
"232","Prkcb","Prkcz",0.411637272316656,0.162256097253697,0.440609229611334
"233","Tnc","Aldoc",0.409764862178926,0.164365447674708,0.443217622892739
"234","PC2","Rock2",0.409536695103105,0.164623688503017,0.443217622892739
"235","Nsf","Aldh1l2",-0.407736395223444,0.166670439916183,0.445161609389894
"236","Prkci","Limk1",-0.407658862393536,0.166758952088913,0.445161609389894
"237","PC2","Aldh1l1",-0.407001170067368,0.167510994479229,0.445282390387823
"238","Rock2","Aldh1l1",-0.405776860276235,0.168916732042073,0.446577225617406
"239","Gria2","Gfap",-0.40534019313531,0.16941993273153,0.446577225617406
"240","Prkci","Egfr",-0.403475889358346,0.171579098898479,0.446577225617406
"241","Aldh1l1","Aldh1l2",0.40271370562038,0.172466878088427,0.446577225617406
"242","Gria2","Mtor",0.402404896179108,0.17282740881296,0.446577225617406
"243","Prkci","Lama1",0.401788513827116,0.173548466282329,0.446577225617406
"244","Igf2bp2","Aldoc",0.401728649329746,0.173618599301326,0.446577225617406
"245","Tnc","Tnxb",0.400691012107195,0.174837098984781,0.446577225617406
"246","Fmr1","Ptprs",-0.400655522312377,0.17487887098107,0.446577225617406
"247","Prkcz","Wwc1",0.399750514276506,0.175946230707699,0.446577225617406
"248","Gria2","Gabra1",0.399311173395912,0.17646588015569,0.446577225617406
"249","Fmr1","Gjb6",0.399278696802327,0.176504332029737,0.446577225617406
"250","Rock2","Ptprs",0.397791930222501,0.178270363895324,0.447477826332664
"251","Pick1","Aldh1l2",0.397299203141701,0.178858112764727,0.447477826332664
"252","Tnc","Aqp4",0.396976104125597,0.179244189192475,0.447477826332664
"253","Prkci","Lamb1",-0.396538269965575,0.179768209373381,0.447477826332664
"254","Ptprs","Slc1a2",-0.39600172688843,0.180411695061106,0.447477826332664
"255","Igf2bp2","Aldh1a1",0.394923753746522,0.181708944458255,0.448927980426276
"256","Wwc1","Ptprs",0.392842671648556,0.184230050665574,0.450857677775101
"257","Lamc1","Gjb6",0.392808820489866,0.184271241318866,0.450857677775101
"258","Mtor","Ptprs",0.392192565509026,0.185022129782632,0.450857677775101
"259","Lamb1","Slc1a2",-0.39192184894489,0.185352600863097,0.450857677775101
"260","Fmr1","Pnn",-0.389900252361967,0.187832217776142,0.451678575359979
"261","PC2","Mtor",0.389688578982865,0.18809305292495,0.451678575359979
"262","PC2","Fgfr3",-0.389416898979943,0.188428166131945,0.451678575359979
"263","PC2","Egfr",-0.389311819141889,0.188557881459801,0.451678575359979
"264","PC1","Prkcz",-0.387155115137163,0.191232656808302,0.45441373965713
"265","Limk1","Igf2bp2",-0.387131307500604,0.191262315854591,0.45441373965713
"266","Egfr","Slc1a2",0.386496006679428,0.19205482922652,0.45441373965713
"267","Prkcb","Ptprs",0.38601355624733,0.192658044811224,0.45441373965713
"268","Prkcz","Lamc1",-0.38549625012596,0.193306162266843,0.45441373965713
"269","Gabra1","Ptprs",0.384872065012336,0.194090006030376,0.454560237171513
"270","Limk1","Ptprs",-0.383921510174075,0.195287527542768,0.455670897599791
"271","Mtor","Aldh1l2",0.382883592391506,0.196600388897439,0.457041494484821
"272","PC2","Camk2a",0.38111002128993,0.198856539955743,0.460586838868081
"273","PC2","Nsf",0.379287535051326,0.201191703016448,0.464257770083387
"274","Lamc1","Tnr",0.378725494636612,0.201915284131505,0.464257770083387
"275","Lamb1","Tnxb",-0.376988372537159,0.204161930617124,0.467669553174739
"276","Camk2a","Mtor",0.376432742432069,0.204883804247981,0.467669553174739
"277","Nsf","Rock2",0.373725624199132,0.208423566649102,0.471627196180422
"278","PC1","Cfl1",0.373455670785753,0.20877861571689,0.471627196180422
"279","Igf2bp2","Ptprs",-0.373391193937899,0.208863472594187,0.471627196180422
"280","Prkci","Slc1a2",0.37040997682278,0.212810344097744,0.477474354219987
"281","PC1","Mtor",-0.368494683875322,0.215370147556946,0.477474354219987
"282","Pick1","Cfl1",0.368186045918365,0.215784410953969,0.477474354219987
"283","Gabra1","Gjb6",-0.368025188359071,0.216000513337846,0.477474354219987
"284","PC1","Igf2bp2",0.367712409820589,0.216421093712123,0.477474354219987
"285","Gabra1","Aldh1l2",0.367631146660447,0.216530447359952,0.477474354219987
"286","Rock2","Egfr",-0.367378681966069,0.216870399221541,0.477474354219987
"287","Pick1","Tnc",-0.366899826885761,0.217516094700216,0.477474354219987
"288","PC2","Gfap",-0.363161722037033,0.222597212418252,0.483100364140323
"289","Igf2bp2","Gjb6",0.363142978558985,0.222622871403826,0.483100364140323
"290","PC2","Cfl1",-0.363075069243485,0.222715851392676,0.483100364140323
"291","Mtor","Prkcz",0.362760867832542,0.22314635867434,0.483100364140323
"292","Prkci","Lamc1",0.3614726313442,0.224916773534097,0.485265641529044
"293","Rock2","Aldoc",-0.359994989406636,0.226958021983693,0.487998477302822
"294","Pick1","Limk1",-0.358498289733857,0.229037074407924,0.490793730874123
"295","Prkcz","Limk1",0.357902178592438,0.229868343970201,0.490905276953311
"296","Igf2","Aldoc",0.356236416153951,0.232200945056749,0.49421147089781
"297","PC1","Lamb1",-0.35385632216056,0.235558673559185,0.499669913610392
"298","Nsf","Egfr",-0.353283736001926,0.23637081251797,0.499710107001078
"299","PC2","Wwc1",0.351653259967864,0.238692694938162,0.501884008810456
"300","Tnxb","Egfr",0.351443510081956,0.238992385147836,0.501884008810456
"301","Limk1","Gfap",0.349820419692092,0.241319125510886,0.504893506614617
"302","Camk2a","Limk1",0.349327577818139,0.242028315869229,0.504893506614617
"303","Limk1","Tnc",0.348520709100542,0.243192089327426,0.50564691840356
"304","Pick1","Gabra1",-0.346732727755356,0.245782916862068,0.509352755339154
"305","Gria2","Prkci",0.345698055209198,0.247289711451911,0.510795141687553
"306","Lama1","Tnxb",-0.344937309420408,0.248401107037811,0.511414043901376
"307","Lamb1","Gabra1",0.343580710298387,0.250390405042387,0.513830472888287
"308","Wwc1","Slc1a2",0.341404109738106,0.253601957035209,0.518460853508601
"309","Lamb1","Aldh1l2",-0.340591707378553,0.254806903427469,0.518460853508601
"310","Camk2a","Prkci",0.340383906045816,0.255115658075661,0.518460853508601
"311","Egfr","Gfap",0.33807851570125,0.25855596188065,0.523762880980095
"312","Camk2a","Lamc1",-0.335839808758854,0.261922934459821,0.527744018959022
"313","PC1","Limk1",0.335658577028566,0.262196631641546,0.527744018959022
"314","Igf2","Pick1",0.330949040375901,0.269368199852976,0.540452120724125
"315","Igf2","Rock2",0.329709107898187,0.271275284215862,0.540868044432692
"316","Pnn","Fgfr3",-0.329697910148193,0.271292542921795,0.540868044432692
"317","Ptprs","Aldh1l2",-0.326050936517264,0.27694770696431,0.550400805638851
"318","Lama1","Lamb1",-0.322126645348866,0.283108983073189,0.559694812532991
"319","Egfr","Fgfr3",0.321941872862469,0.283401024123848,0.559694812532991
"320","Limk1","Lama1",0.320355925058755,0.285914858507357,0.562539673316075
"321","Mtor","Gabra1",0.319907886192653,0.286627357356286,0.562539673316075
"322","Camk2a","Gabra1",-0.318156619414819,0.289422156123629,0.566260740241883
"323","Igf2","Gabra1",0.316935811883077,0.291379660087145,0.566783730812135
"324","Gabra1","Aldoc",-0.316867900336351,0.291488775846241,0.566783730812135
"325","Tnc","Gjb6",0.315001564689306,0.294496670723095,0.568385545999712
"326","Fmr1","Mtor",0.314644396516104,0.295074324505763,0.568385545999712
"327","Mtor","Rock2",0.314582737298973,0.29517411261768,0.568385545999712
"328","PC1","Tnr",0.314121388917028,0.295921363631596,0.568385545999712
"329","Prkci","Gfap",0.312452760082056,0.298633091949422,0.569076467343167
"330","Tnr","Aldoc",0.312049481695745,0.299290591219084,0.569076467343167
"331","Rock2","Tnc",-0.312035509883142,0.299313385458396,0.569076467343167
"332","Mtor","Lama1",0.311679662140449,0.29989426533005,0.569076467343167
"333","Fmr1","Limk1",-0.311097598816788,0.300845800778885,0.569167731203296
"334","Tnr","Gjb6",0.309570902494356,0.303349749744393,0.570747306227274
"335","Tnr","Egfr",0.309484011825184,0.30349261521609,0.570747306227274
"336","Wwc1","Rock2",0.308555846490989,0.305021088504106,0.571914540945199
"337","PC2","Aqp4",-0.304563212403484,0.311645708970733,0.580923810305471
"338","Gria2","Fgfr3",-0.304548520406483,0.311670234735316,0.580923810305471
"339","Aldh1l2","Gfap",0.302292103725932,0.315449848178003,0.586234231127262
"340","PC2","Prkci",0.299838450015031,0.319588921763411,0.592179472679262
"341","PC1","Rock2",-0.294927286010005,0.327964284308707,0.605916419690574
"342","Igf2","Lamb1",-0.294187559928226,0.329236245557921,0.606487820764591
"343","PC2","Aldh1l2",-0.292063863437401,0.332903110443637,0.611454692651579
"344","Pick1","Lamc1",0.290338141060436,0.335899350148557,0.613754091081895
"345","Lamb1","Pnn",0.29009815409236,0.336317193371171,0.613754091081895
"346","Mtor","Aqp4",0.289661812562908,0.337077643673549,0.613754091081895
"347","PC1","Aldh1l2",0.288316834497356,0.339427596338982,0.61625183196991
"348","Camk2a","Rock2",0.286878395383495,0.341950761995091,0.617748862425103
"349","Nsf","Limk1",-0.286729082198524,0.342213258708509,0.617748862425103
"350","PC2","Pnn",0.285329351231399,0.34467938162182,0.618699065689066
"351","Limk1","Pnn",-0.284972468154868,0.345309705442659,0.618699065689066
"352","Prkci","Tnr",0.284759681052251,0.345685827178653,0.618699065689066
