"rowname","PC1","Npas4","Tnip2","Errfi1","Ptgs2","Naf1","Slc16a1","Rgs2","Lbh","Ccnt1","Fzd5","Spty2d1","Adrb1","A830010m20rik","Smad7","Gadd45g","Plk2","Tdrp","Uspl1","1190002n15rik","Col10a1","Slc2a3","Pcdh8","Ccnk","Nfil3","Fosl2","Mest","Arc","Armcx5","Ipmk","Ccdc93","Hspb3","Cul3","Tiparp","Pak6","Rasd1","Gpr19","Rsrc1","Kcnk10","Acan","March11","Cpeb4","Scg2","Rundc1","Fbxw7","Areg","Zfp281","Arntl","Btg1","Clip2","Sgk1","Atf3","Nptx2","Kcnj2","Ndnl2","Peli1","Ccno","Cxadr","Arl4d","Bdnf","Sbds","Nap1l5","Nexn","Hspa14","Btg2","Syt4","Slc25a25"
"Nfil3",0.796728772682487,0.975218649677241,0.751569238251018,0.944463359581388,0.962447985932238,0.765785734847661,0.926490836825718,0.926427564023833,0.784194291567111,0.597499938655372,0.878715384370184,0.762842037499855,0.854401640251201,0.852117030929827,0.905340475400826,0.884164428540945,0.936868018181567,0.846622575564369,0.875588145462029,0.87171355918987,0.851689428675615,0.724370552900405,0.832580297151712,0.830116043707759,1,0.935695264708317,0.79852299957676,0.945206391500491,0.801340481608422,0.760321323941294,0.558465066525813,0.731791272629609,0.766353340038359,0.918387190195444,0.877087088336464,0.896901600254774,0.821459908342206,0.553018540031014,0.579905673821082,0.875367435422406,0.700979410086285,0.784774168385939,0.839673107241044,0.69620754433864,0.841898874437183,0.633517945246653,0.741040146314586,0.623881318310963,0.788329481407076,0.658345121393338,0.89861190823659,0.923372714136505,0.899156860165248,0.928058563321034,0.836727581157445,0.781930657059518,0.795980343254558,0.805008895364225,0.849271929533095,0.882036285261189,0.82379023328651,0.765212805022918,0.617582490321747,0.788976136073198,0.896509932117439,0.810309361482215,0.877484556543748
"Fosl2",0.796515402106014,0.951010498824453,0.816310940371183,0.957334678518001,0.961786395382706,0.839873287819139,0.902918017662846,0.952141761340565,0.86935566005023,0.703005835973648,0.901858289038091,0.872098869426888,0.839439520449227,0.957848771551335,0.961222386652863,0.882554187092606,0.957753520391454,0.907418573023444,0.835477607134029,0.903565962841892,0.903882652180559,0.842359872418593,0.926765445937613,0.855406121266878,0.935695264708317,1,0.936847158591382,0.924140642441798,0.807486171904193,0.881405877914269,0.652109266769431,0.580502779115294,0.838710760015749,0.924482621675295,0.851640249423313,0.913979958126635,0.860560286209244,0.56762403413734,0.72934314456503,0.886455147752022,0.794763646173824,0.863340476843176,0.915328468457351,0.615362557423482,0.939186282364938,0.4931444751678,0.79588455760754,0.580965151694379,0.85642442145171,0.668776959710085,0.960014871997914,0.916820236806954,0.966639972217334,0.925851514832792,0.85932137125213,0.930294257620821,0.773437165827042,0.865699329667242,0.82015906575407,0.965713041275803,0.820468674934506,0.867931538206502,0.668018474423552,0.875212745898742,0.929586034367877,0.88498044882242,0.894806588781737
"Mest",0.795718287074522,0.848869928809468,0.790575268681945,0.873058269403784,0.879587275145275,0.92246406441251,0.858647916975743,0.860373116444364,0.868926030773151,0.794112872834724,0.842704941882217,0.85996261644924,0.831172687008007,0.943429611637116,0.894035805750092,0.766877100408373,0.867732862366756,0.89676418986298,0.742464068057342,0.871608286915012,0.84174444771282,0.90726149490515,0.901399538362914,0.789266208355095,0.79852299957676,0.936847158591382,1,0.819567786151475,0.766509219830361,0.887642754726517,0.710914019880844,0.49341316625435,0.874678740482562,0.836859900607603,0.766821154272775,0.881985567281885,0.791778871359053,0.559997760191905,0.841180005881665,0.817804792928906,0.761827964522973,0.893686074565571,0.888696439407699,0.582840847292501,0.930037462731242,0.437100878928387,0.837342380142086,0.558927718689793,0.820720978321199,0.699469908585716,0.886344488151764,0.806315857541197,0.895378020288013,0.838617977722277,0.792301661440854,0.959404220724024,0.72471017298923,0.815328533827629,0.714241594840142,0.913334035417453,0.77160514922944,0.898694529015824,0.647188985958771,0.833184895133464,0.822073868493807,0.891912055867251,0.803897515451212
"Arc",0.79475870529229,0.953578797044848,0.700984737953356,0.948315885017568,0.935779286302958,0.711676955620405,0.896294133081089,0.895762511589118,0.777226898022435,0.585463327395946,0.847389756682324,0.723736745110896,0.812146001245459,0.843824977850146,0.904426391820782,0.835349340416657,0.93690426112387,0.82394327978071,0.774141388345778,0.818420564387461,0.821335421197393,0.769828746147597,0.807069492289751,0.760513349053088,0.945206391500491,0.924140642441798,0.819567786151475,1,0.768136741548066,0.706002014327096,0.589696878554568,0.629212403373256,0.760874433355083,0.936227543680462,0.742087891074873,0.926911285030912,0.762184949277907,0.49637692486938,0.533747050752847,0.854271192784558,0.759548071590177,0.737924001226466,0.811546740252079,0.620102133073589,0.784169976958517,0.618738290196271,0.736494705286374,0.46350358774572,0.84911454650882,0.626274057376521,0.887610771226458,0.97078019241755,0.907107889312842,0.8918854921125,0.71845529553728,0.754241526683699,0.819502198676466,0.822300394202844,0.905835821934813,0.867467091560838,0.774431650462044,0.771964067275487,0.525808727499327,0.769465207388273,0.94885671502112,0.863413577083733,0.811809446416901
"Armcx5",0.793187777682275,0.840478935286612,0.756065213104865,0.842806387000641,0.805601474387443,0.745606578446196,0.824356703185993,0.837941665431243,0.657839681391061,0.683297739403236,0.75934656774835,0.695048892515554,0.752589233196603,0.787916517141255,0.880364074008337,0.740700181328866,0.853309574707811,0.925070766465621,0.732432929442787,0.68320804145662,0.822577850208337,0.656245587392684,0.77636603819859,0.758024147175025,0.801340481608422,0.807486171904193,0.766509219830361,0.768136741548066,1,0.784839405448163,0.637030708739891,0.706956904097354,0.892495904905035,0.820111083005843,0.733460771696311,0.883271529731216,0.753636597125047,0.482374176647723,0.680566101095377,0.804688042275757,0.615689867586667,0.826284406333742,0.798356281778946,0.735782202202965,0.817550666874143,0.487423169234939,0.793757767370018,0.718927257934698,0.722720478163339,0.706411654491297,0.80893223474815,0.691717906790995,0.731745093753992,0.714714646273503,0.79076617519117,0.790946387475083,0.760271705564134,0.617114125025598,0.732218395021435,0.810006569377781,0.610930742506954,0.771695504564214,0.751948975740037,0.798767236338494,0.71171225053631,0.808875247743543,0.845770675471471
"Ipmk",0.792241185524322,0.817665805812625,0.900748467900779,0.815717466368076,0.844996377261049,0.850001602410975,0.79632144978175,0.857796963575875,0.834648422281795,0.829627029971415,0.885384257964447,0.935844566443699,0.732458040103998,0.951906783279098,0.897856595367683,0.840041488881208,0.817939768962361,0.896560974440551,0.839158998730596,0.89560370699019,0.854548016225499,0.867615370862817,0.926227012732194,0.801667120968505,0.760321323941294,0.881405877914269,0.887642754726517,0.706002014327096,0.784839405448163,1,0.7462887736696,0.534445443497378,0.89371816944658,0.739285732702061,0.866795432754031,0.742557677513715,0.863779362166748,0.698037410926473,0.919005901360745,0.820947189035049,0.86129207875564,0.927058990555817,0.907730393064864,0.696279171274598,0.942790056997192,0.463833626224601,0.814232689603625,0.715284374530459,0.696156337351993,0.753266395882921,0.88488670753451,0.675734322084047,0.873697866392358,0.799407213447411,0.847850850746918,0.94383254569927,0.637848311407004,0.752277250038825,0.67269679267366,0.890294086646968,0.713641620571673,0.767531039149386,0.840024654276934,0.797499912564275,0.726901138236794,0.774152615513141,0.895354561650169
"Ccdc93",0.790224513953469,0.655007528080668,0.767677927041879,0.703142226354604,0.713823438530265,0.762613042255693,0.669258298559966,0.721123563111555,0.603561185975062,0.793256397665919,0.582868569162349,0.638697614151792,0.683695436324397,0.773706640237849,0.64803932192411,0.695728943981572,0.654577836714141,0.750180630437517,0.677536213264127,0.67448639495887,0.642248095748322,0.713472754179127,0.726310006877429,0.605661057064724,0.558465066525813,0.652109266769431,0.710914019880844,0.589696878554568,0.637030708739891,0.7462887736696,1,0.479740856032601,0.765203058508818,0.501154511588756,0.642589666267347,0.660262128287482,0.678604148470879,0.536793692573432,0.71839894349973,0.544728715619308,0.808627388885859,0.652679912782268,0.76671750110665,0.442171282853148,0.676658708174126,0.375345239978884,0.751553684197223,0.679501153007459,0.558357338242954,0.554704414474293,0.58684752899399,0.568401122320344,0.655997580402626,0.576327276127542,0.608159996294279,0.695373926332335,0.551420513226025,0.536196901788048,0.599551178791056,0.721275297243214,0.439909231633712,0.640192684529741,0.770096778143313,0.770143627823429,0.570327114331168,0.760585442317926,0.580238345369041
"Hspb3",0.78980717787951,0.740224477205579,0.616481016404433,0.685478345689423,0.698821078335228,0.655443851153588,0.826340934228346,0.666107341996769,0.490260982304523,0.595263597078395,0.686012494877202,0.604928637101437,0.699023130086797,0.557076268295342,0.621845052377714,0.658715503299171,0.61031403910589,0.594251195347496,0.73865581551056,0.647265580849645,0.623301226492745,0.537602225880967,0.588051432032631,0.718054002275242,0.731791272629609,0.580502779115294,0.49341316625435,0.629212403373256,0.706956904097354,0.534445443497378,0.479740856032601,1,0.571672756604121,0.604499710913487,0.752164412171482,0.638555406837166,0.630465060140273,0.639606598025929,0.536489487863412,0.682621824090946,0.456086414743379,0.536871514297263,0.583189754009893,0.74136908136063,0.566703962047794,0.713840382476359,0.507340568757413,0.724699538959909,0.501053771369114,0.594981224929312,0.564122327687514,0.568882479297346,0.521226246168591,0.672400843044341,0.733374698917602,0.494467988678609,0.661913549339296,0.454333451700769,0.612939357386207,0.565175844094301,0.656826332734257,0.49942724589237,0.705032371776515,0.465656244957385,0.516464729547792,0.491158885106668,0.645431101389205
"Cul3",0.789382498363474,0.816654394695943,0.809575568934768,0.816793659935878,0.839392992556013,0.841476663449347,0.837827054631164,0.816665786716751,0.771722821304755,0.775717709165763,0.79247130601203,0.76773360948766,0.81615227425008,0.897948404530656,0.88588430333698,0.748230561432358,0.832995394686985,0.938326618242963,0.778656582468935,0.825001357947819,0.79674585640287,0.852038772500523,0.850418772472823,0.69260324578433,0.766353340038359,0.838710760015749,0.874678740482562,0.760874433355083,0.892495904905035,0.89371816944658,0.765203058508818,0.571672756604121,1,0.756505730162052,0.762409065668435,0.868666918242893,0.765888712103246,0.498169524646732,0.831690280701195,0.842395562639703,0.776442070435072,0.939828070597353,0.872043533384305,0.71924273523728,0.873110131443069,0.471103588368732,0.950850494864557,0.693273994556022,0.66985839635849,0.780028449091926,0.833436076162743,0.699410219048369,0.812802246397214,0.738987513511759,0.743174368604814,0.878736304543178,0.682081194244298,0.675873934445833,0.675721692033408,0.847038245127284,0.563674604106203,0.742526968673343,0.773570393043279,0.776631778742646,0.692878638215715,0.896180947135311,0.848463097905244
"Tiparp",0.786386851215966,0.947504913919133,0.777479832495858,0.944845699593557,0.887250149864505,0.743619924766399,0.855350191561289,0.892461692571189,0.823016214782994,0.514478239937618,0.867753024297779,0.772430233314267,0.80626847170179,0.825214349583156,0.927776564396793,0.819847846116923,0.95658160061916,0.838205795857003,0.76654238408369,0.781470403145357,0.851967385717925,0.747348981189305,0.825736678207134,0.827981640373588,0.918387190195444,0.924482621675295,0.836859900607603,0.936227543680462,0.820111083005843,0.739285732702061,0.501154511588756,0.604499710913487,0.756505730162052,1,0.714147562643385,0.891262525768808,0.833200070824159,0.560402411853918,0.584922744158976,0.859591707749434,0.671350222360902,0.786375595602197,0.790416935909968,0.610331363552002,0.836867279461099,0.562994056598837,0.719094327248722,0.550203563791043,0.932946857060068,0.599418511880677,0.93413785983538,0.932846485602425,0.903490871546743,0.854151375575165,0.75939713100573,0.817307642913285,0.87185441995352,0.900670084663952,0.825656312771341,0.869074817611108,0.824977274754075,0.870127358864855,0.54562667089278,0.796931010998379,0.935941529525929,0.781470706029461,0.811454891442413
"Pak6",0.785837772056404,0.853993640948564,0.790968097651509,0.808757033051701,0.87759329670258,0.826322936215341,0.876494455338738,0.83731717263864,0.75014489213348,0.760162406596279,0.879678460776891,0.830935307765262,0.741047183643307,0.846992365256598,0.811060539589992,0.831895705714157,0.770908567783878,0.80760122099653,0.947617097745673,0.8875946151382,0.775996267982534,0.746581304906896,0.80945846060993,0.870409410616882,0.877087088336464,0.851640249423313,0.766821154272775,0.742087891074873,0.733460771696311,0.866795432754031,0.642589666267347,0.752164412171482,0.762409065668435,0.714147562643385,1,0.727321831912402,0.793057547759119,0.654120983741464,0.74401103862467,0.831855793861263,0.725007982712069,0.811013655681832,0.832451409196495,0.742533435031379,0.851272008299261,0.636747728367941,0.707919533223745,0.729785818526713,0.59094747058145,0.752418738597183,0.793614529992623,0.711430999702372,0.799421741162411,0.849274652281204,0.863859658144032,0.801437519070986,0.599251727662289,0.645679698614861,0.697419379987704,0.818799165827028,0.805561119987884,0.653509666680794,0.778939178166008,0.703650526345523,0.682657390757965,0.698671562200012,0.873562738344744
"Rasd1",0.785663971337163,0.912735646667348,0.691173351538877,0.923826511357785,0.913755417973514,0.803697221842779,0.908139512613845,0.901670055730491,0.72174799902784,0.679184821692339,0.792192999270632,0.69103089711526,0.873761551193444,0.868214037984698,0.913540380501793,0.78300363300874,0.933312932223935,0.914950592321069,0.72006228768987,0.793144023783787,0.86475861739094,0.756798045150211,0.838468247190392,0.730571173807392,0.896901600254774,0.913979958126635,0.881985567281885,0.926911285030912,0.883271529731216,0.742557677513715,0.660262128287482,0.638555406837166,0.868666918242893,0.891262525768808,0.727321831912402,1,0.754408688036213,0.432630131212249,0.635777761224871,0.825613920552356,0.674958089540102,0.793825654990817,0.875280951939332,0.633988272798683,0.85303433373085,0.472729619964421,0.814733672345804,0.543132130635624,0.82428235430157,0.622325718373208,0.870933461623321,0.875363184541403,0.862393523605807,0.847545771620362,0.786673906920268,0.815248283945586,0.83227245718631,0.738814934301835,0.838483609870728,0.900411109809147,0.695172027298841,0.846702955006539,0.611884014182925,0.83382258384147,0.867396187210291,0.945761950664174,0.833132667659924
"Gpr19",0.780770713784044,0.877095712908845,0.909895921872318,0.894187200640367,0.860367743164795,0.786497912688914,0.826465856283325,0.928911723444434,0.73400659214889,0.607119471404776,0.881867090390412,0.882576411329007,0.831859432614936,0.889394716590065,0.896463247281416,0.936118059913708,0.903957830512526,0.843422104772825,0.838897611376065,0.875389185232881,0.889642259026477,0.765210386282694,0.946048001645073,0.829082335432269,0.821459908342206,0.860560286209244,0.791778871359053,0.762184949277907,0.753636597125047,0.863779362166748,0.678604148470879,0.630465060140273,0.765888712103246,0.833200070824159,0.793057547759119,0.754408688036213,1,0.767540339722936,0.758468741899039,0.753951130076847,0.794846790384727,0.794106147799982,0.899943740516852,0.575401565450954,0.90390644725867,0.405459042606961,0.68718764383417,0.778652053608111,0.835568965752852,0.504264336729655,0.920522935137229,0.759668064217106,0.907280105703405,0.859768476734183,0.898023307428877,0.852395190802101,0.866367404373313,0.856275154877515,0.751235912354701,0.919861622174762,0.781534707529928,0.855396434124729,0.804599775692181,0.820366773704775,0.829048369879883,0.667724341763612,0.823192297845296
"Rsrc1",0.776856100125956,0.659368387847007,0.797335666661917,0.604029614128059,0.598178294282515,0.655437625676503,0.601903720352278,0.646962945191788,0.608814712238312,0.652372126234677,0.783561929441874,0.790131910682869,0.56015951486062,0.642686930064594,0.640053596874917,0.710800991155721,0.580867442587363,0.536378456010076,0.655005728242663,0.707422468780859,0.728580171617357,0.634540791662802,0.71759720758138,0.647705384297976,0.553018540031014,0.56762403413734,0.559997760191905,0.49637692486938,0.482374176647723,0.698037410926473,0.536793692573432,0.639606598025929,0.498169524646732,0.560402411853918,0.654120983741464,0.432630131212249,0.767540339722936,1,0.759283946006517,0.549405508743215,0.666644441284104,0.549383969167176,0.660726160813018,0.69004881967105,0.674448422702724,0.624101161047602,0.390941365387962,0.650830624068623,0.646974844455262,0.466863027832834,0.659495752558827,0.47950444484982,0.641094330982654,0.613554281602849,0.714125783222959,0.571251074880487,0.678684637084505,0.685699753668065,0.585444022691163,0.586535902869976,0.744224883296795,0.593567214614163,0.719278543015428,0.461970072400545,0.551863584998169,0.3612795383879,0.658822761188707
"Kcnk10",0.775238834004775,0.677979631014845,0.844570604215893,0.662203032544892,0.700368677866299,0.87565030176701,0.719839874164479,0.707668056532736,0.766719927378864,0.86762195094683,0.791434750091138,0.8813280127383,0.695918516003551,0.853448713783673,0.768922114206123,0.676622364249413,0.656484102019714,0.769890490919493,0.702388783605751,0.819990494405346,0.776703938433845,0.863543370130618,0.85048158109324,0.688769758506317,0.579905673821082,0.72934314456503,0.841180005881665,0.533747050752847,0.680566101095377,0.919005901360745,0.71839894349973,0.536489487863412,0.831690280701195,0.584922744158976,0.74401103862467,0.635777761224871,0.758468741899039,0.759283946006517,1,0.719747039623023,0.739662973020185,0.840562529435809,0.82218822264427,0.68387565229339,0.867156489191989,0.435136135213638,0.747494668996838,0.687347313270678,0.613230635244808,0.686827460350372,0.750757165417984,0.506566716946889,0.73116937301581,0.654885495179648,0.778239270858024,0.865304463754421,0.576356031674804,0.662030493057912,0.498931910936134,0.754021090295983,0.628919739215469,0.704364533569565,0.839809934100672,0.637667907028725,0.54482262986984,0.678995948930866,0.770375750421756
"Acan",0.774912424048834,0.895347871320163,0.807588610579085,0.842240258625489,0.855835042007171,0.783698459737394,0.887745411216489,0.799484653123804,0.861633504470162,0.61707821955689,0.893815835138457,0.807244792536755,0.747732345753291,0.848389136972686,0.903772840698109,0.726758171395966,0.837224254855934,0.784844560655604,0.876025635229587,0.827355039400785,0.784144567460547,0.865322438980734,0.800664379753259,0.849298728020658,0.875367435422406,0.886455147752022,0.817804792928906,0.854271192784558,0.804688042275757,0.820947189035049,0.544728715619308,0.682621824090946,0.842395562639703,0.859591707749434,0.831855793861263,0.825613920552356,0.753951130076847,0.549405508743215,0.719747039623023,1,0.711728748558832,0.828683827889044,0.794286725270165,0.695219606770337,0.837458073707176,0.6310107144467,0.806577380812093,0.556021846917426,0.744509532362451,0.719986214693854,0.880030087720637,0.854457156388512,0.860377781992402,0.77610281133573,0.729789294211772,0.831549140210009,0.662265264457133,0.778367032009327,0.667946686167019,0.818140562579796,0.709169595640081,0.662188262927639,0.718921624962889,0.644082448887599,0.759921209441541,0.79978627769876,0.86622139441924
"March11",0.774174051227042,0.777736202787892,0.813604831660046,0.79919499365135,0.820162031153195,0.669733103303554,0.732308446234407,0.81159581520728,0.740466068103882,0.747718980724039,0.808368210523125,0.842875351078236,0.660413809866659,0.887233404478466,0.814740568331771,0.857008896912291,0.772334754589093,0.775867307766421,0.75632690157853,0.848789025350694,0.747491684564952,0.843641772568521,0.850800025380027,0.653701589839447,0.700979410086285,0.794763646173824,0.761827964522973,0.759548071590177,0.615689867586667,0.86129207875564,0.808627388885859,0.456086414743379,0.776442070435072,0.671350222360902,0.725007982712069,0.674958089540102,0.794846790384727,0.666644441284104,0.739662973020185,0.711728748558832,1,0.763620390118106,0.826139196964188,0.579974144901766,0.76120345106028,0.508355513451482,0.728034537170878,0.555188703605465,0.657907311381628,0.65814979501614,0.798669360563987,0.719533539070515,0.853522562022076,0.777152479724747,0.670391565150747,0.77315299256777,0.626737318999313,0.725448238600401,0.777406912395315,0.816179521351259,0.615460237543306,0.632108936327219,0.716921815579265,0.718974720622337,0.778292729851267,0.736285690254276,0.761376334351986
"Cpeb4",0.772281455633635,0.816069466965487,0.818022973112337,0.817212830341102,0.847536530231382,0.852874055028837,0.823557954047282,0.810458341920254,0.846097635964243,0.748958554041894,0.832392548940604,0.85423297169364,0.803146791127525,0.895024678528633,0.86917471885446,0.784949791954617,0.822506846860612,0.920421345644188,0.805120112383905,0.875058175353967,0.766447767172328,0.857374023246505,0.854479147418643,0.738754868632294,0.784774168385939,0.863340476843176,0.893686074565571,0.737924001226466,0.826284406333742,0.927058990555817,0.652679912782268,0.536871514297263,0.939828070597353,0.786375595602197,0.811013655681832,0.793825654990817,0.794106147799982,0.549383969167176,0.840562529435809,0.828683827889044,0.763620390118106,1,0.822767044909378,0.730275925397833,0.885262849414485,0.515887506785432,0.914664550854183,0.72225855465355,0.66112868200012,0.854169074503922,0.853979299909349,0.689648486133777,0.824465591774864,0.803704636475622,0.768104186579582,0.924785278863284,0.65029465400777,0.735454894698083,0.651591314658774,0.834544173860432,0.685976625137133,0.771544743646457,0.690834496011054,0.772039868948367,0.71608905038888,0.794836327964712,0.83595387772594
"Scg2",0.771193749332213,0.877364906163351,0.832066089502938,0.88056825455337,0.899720333113062,0.841007523424036,0.860942253019482,0.938984187905349,0.725366141990388,0.776695708917186,0.882768174161882,0.839650624233899,0.833133183945331,0.964291938974043,0.935422077209932,0.882260387497949,0.905604342923406,0.916274939990224,0.806430872315104,0.903510122482651,0.94492908144904,0.815275613184775,0.965468909663441,0.764956900210257,0.839673107241044,0.915328468457351,0.888696439407699,0.811546740252079,0.798356281778946,0.907730393064864,0.76671750110665,0.583189754009893,0.872043533384305,0.790416935909968,0.832451409196495,0.875280951939332,0.899943740516852,0.660726160813018,0.82218822264427,0.794286725270165,0.826139196964188,0.822767044909378,1,0.640842906065359,0.965013426258412,0.383269679441311,0.766197893459977,0.643497369650885,0.793394664597459,0.562248635926075,0.923077134174492,0.772407317603601,0.9325126001522,0.865192724743727,0.902981781485528,0.883073895888033,0.801664074773848,0.771484871769544,0.800306343238314,0.967175464882273,0.727886370836743,0.838076784714681,0.811954790800993,0.838234790029538,0.81903075572682,0.864373410638977,0.916978655509458
"Rundc1",0.770795599187071,0.71815044105302,0.633282648657926,0.617431496386736,0.680979186527839,0.633395905074666,0.701946207682535,0.632083498524638,0.601059837074886,0.733909230523648,0.765784388521273,0.654733590514053,0.598144042270694,0.633632096132277,0.701088376745172,0.643312718071015,0.615732902811239,0.70307626415838,0.67242038891724,0.702804353963104,0.700328242794363,0.592210004172834,0.621535866690864,0.550614992046629,0.69620754433864,0.615362557423482,0.582840847292501,0.620102133073589,0.735782202202965,0.696279171274598,0.442171282853148,0.74136908136063,0.71924273523728,0.610331363552002,0.742533435031379,0.633988272798683,0.575401565450954,0.69004881967105,0.68387565229339,0.695219606770337,0.579974144901766,0.730275925397833,0.640842906065359,1,0.659580687151688,0.807759175746542,0.622142299517518,0.620119258757079,0.479003389194946,0.811782438004484,0.647615467441638,0.49952675310774,0.581588106656705,0.646547974807951,0.673059559230274,0.553407138285628,0.589442240166603,0.501654430879278,0.668841459238539,0.549478026561193,0.643553267564547,0.479682857310045,0.619671816056123,0.447735123983381,0.520201589510713,0.574495352510966,0.817467069150542
"Fbxw7",0.770042090785524,0.87937003108845,0.864290259764532,0.873989270106668,0.884127540795438,0.88556164689331,0.851625415465156,0.919210136422216,0.811280012839612,0.758227363868355,0.908296095902431,0.891994161007344,0.821895834403459,0.959801614118055,0.946607646202597,0.849717934511257,0.902997285094539,0.917935550513225,0.818768715314488,0.900759835018718,0.941442214771379,0.833670895954083,0.96153581963524,0.827647057255928,0.841898874437183,0.939186282364938,0.930037462731242,0.784169976958517,0.817550666874143,0.942790056997192,0.676658708174126,0.566703962047794,0.873110131443069,0.836867279461099,0.851272008299261,0.85303433373085,0.90390644725867,0.674448422702724,0.867156489191989,0.837458073707176,0.76120345106028,0.885262849414485,0.965013426258412,0.659580687151688,1,0.401252709822308,0.778379333702309,0.667859435679315,0.82120507954597,0.620342918116335,0.949244903061422,0.766164292769574,0.930022987861165,0.85650391589723,0.916712055797023,0.947396514413251,0.776362245323728,0.821757920885828,0.728339447669736,0.956088293102952,0.787749406307837,0.880715791644178,0.789348373964378,0.837841226741827,0.808180831618513,0.82730279518148,0.92405073912855
"Areg",0.768631916335701,0.655609665540912,0.539330717478901,0.548027013636333,0.588118564564978,0.535329405394696,0.62657585713685,0.463787993856929,0.614127576514234,0.543441125310827,0.658217199044449,0.514253020316075,0.47111255233715,0.439923657134694,0.501335883181334,0.502545299657336,0.474047101441726,0.447180059183988,0.660431995067504,0.561362627616035,0.441872664059644,0.545642689731407,0.386975734362903,0.562869531636157,0.633517945246653,0.4931444751678,0.437100878928387,0.618738290196271,0.487423169234939,0.463833626224601,0.375345239978884,0.713840382476359,0.471103588368732,0.562994056598837,0.636747728367941,0.472729619964421,0.405459042606961,0.624101161047602,0.435136135213638,0.6310107144467,0.508355513451482,0.515887506785432,0.383269679441311,0.807759175746542,0.401252709822308,1,0.482467853679993,0.460814637088525,0.441127159707335,0.753672912982685,0.462190939062651,0.566304598766406,0.459556666984671,0.527990401930613,0.395987129711717,0.359214494321209,0.464007450164622,0.49184945643367,0.592679147841729,0.348095018475644,0.655513752663643,0.328194357719955,0.387539347756876,0.28126259737354,0.474818523239731,0.41932296237778,0.543874492773805
"Zfp281",0.767606924744856,0.783694372208719,0.780025171069935,0.785546469439944,0.825294832414139,0.827621179391044,0.794418196888983,0.750356458418247,0.825394210233787,0.684476452964174,0.685882355642591,0.699146193650061,0.840127615695306,0.839461650427655,0.794989605413652,0.694981113082632,0.785901794510218,0.857564531298083,0.755797859156916,0.796273406720385,0.679421259333322,0.835967382472238,0.769995960061994,0.632193126418945,0.741040146314586,0.79588455760754,0.837342380142086,0.736494705286374,0.793757767370018,0.814232689603625,0.751553684197223,0.507340568757413,0.950850494864557,0.719094327248722,0.707919533223745,0.814733672345804,0.68718764383417,0.390941365387962,0.747494668996838,0.806577380812093,0.728034537170878,0.914664550854183,0.766197893459977,0.622142299517518,0.778379333702309,0.482467853679993,1,0.689669110585258,0.602832889848726,0.781784456498841,0.753693465514777,0.718374781244515,0.763610152747832,0.689667761286111,0.63220509298616,0.837360767884742,0.581715022595585,0.688616103019021,0.565895705564769,0.769454058383591,0.482439852881819,0.675479463899109,0.663984759600914,0.761592017214815,0.662127974938317,0.878714802279748,0.724134145827174
"Arntl",0.76663026204704,0.674577354647008,0.814863207672197,0.675472726098638,0.6809338057822,0.7361541308436,0.681117457375201,0.705410891200728,0.587201153612081,0.601892784223858,0.602989771365372,0.680527203409678,0.753458956685172,0.645873621768832,0.61731951700783,0.745731051639624,0.641782327226514,0.716447269232158,0.754347491795878,0.680163474058726,0.628939844183125,0.543404489861959,0.690639738353889,0.674953676711706,0.623881318310963,0.580965151694379,0.558927718689793,0.46350358774572,0.718927257934698,0.715284374530459,0.679501153007459,0.724699538959909,0.693273994556022,0.550203563791043,0.729785818526713,0.543132130635624,0.778652053608111,0.650830624068623,0.687347313270678,0.556021846917426,0.555188703605465,0.72225855465355,0.643497369650885,0.620119258757079,0.667859435679315,0.460814637088525,0.689669110585258,1,0.480413602876227,0.607267493514842,0.593807484470754,0.446967552867344,0.555775389547958,0.609496643128958,0.759734017906026,0.660957952813119,0.604219746930634,0.547581475286254,0.45607718229279,0.62923505670861,0.5316140989878,0.619348558701557,0.801158384434183,0.697306621672539,0.475713408875956,0.483346953136524,0.609682965367741
"Btg1",0.766125941106393,0.869423500299723,0.787438207234519,0.883398258720755,0.790693530868328,0.735470410493551,0.757066643728336,0.850394535043745,0.76177974275082,0.50926064144458,0.819092229191174,0.7436178657347,0.744162141987172,0.793350871156362,0.875273806145387,0.759658315323663,0.903723882976479,0.761443039906627,0.659785690394029,0.704376399398253,0.864381736144184,0.724840364908659,0.822965377653218,0.78465660640672,0.788329481407076,0.85642442145171,0.820720978321199,0.84911454650882,0.722720478163339,0.696156337351993,0.558357338242954,0.501053771369114,0.66985839635849,0.932946857060068,0.59094747058145,0.82428235430157,0.835568965752852,0.646974844455262,0.613230635244808,0.744509532362451,0.657907311381628,0.66112868200012,0.793394664597459,0.479003389194946,0.82120507954597,0.441127159707335,0.602832889848726,0.480413602876227,1,0.407305224946792,0.892737752186147,0.871558437561433,0.877471979386754,0.754227886377572,0.721960670881995,0.777795909697683,0.900553915857782,0.915930321636154,0.779063947236327,0.846229402906286,0.795879118154663,0.911745293740219,0.558263709769616,0.776796107893536,0.898336139610888,0.730131023862045,0.725370513082504
