"","gene","padj","logpadj","lfc","direction"
"1","Tbc1d16",0.0704948874182893,1.15184237870418,-1.99890124400372,"standard.yoked"
"2","Sco2",0.00416878106498915,2.37999091244478,7.47692090654817,"conflict.yoked"
